clique_size,model_type,strength
10,non_gene,0.0
10,gene,0.00012732813895713674
10,all,2.1490450715486146e-05
5,tf,0.00014308920305268323
5,non_gene,0.0004288303310603026
5,gene,0.00014576920173825804
5,all,0.00013123875958852537
10,tf,6.187640068856746e-05
10,non_gene,0.00010983916518890345
10,gene,4.789681168651703e-05
10,all,5.2324612923627484e-05
5,tf,0.00013264514125296356
5,non_gene,5.332432762381867e-05
5,gene,6.884694241399893e-05
5,all,4.285451033564079e-05
10,tf,5.6848763796990724e-05
10,non_gene,5.837650626833072e-05
10,gene,5.6749830059752034e-05
10,all,4.390384023572421e-05
5,tf,0.00012476552304726857
5,non_gene,5.350279180898014e-05
5,gene,6.55225517191696e-05
5,all,0.0001502607174604622
10,tf,5.158441568754392e-05
10,non_gene,3.611805204919008e-05
10,gene,6.14033938534003e-05
10,all,5.0707978803688025e-05
5,tf,0.0001354719253107059
5,non_gene,0.0002904249399594132
5,gene,0.00036382919515444976
5,all,0.00020547629321273812
10,tf,6.016836968367607e-05
10,non_gene,0.0001190841259255588
10,gene,9.853475078165462e-05
10,all,6.544068965616785e-05
5,tf,0.0004009437226135222
5,non_gene,0.0
5,gene,0.000872775622855047
5,all,0.0005420317593855827
10,tf,0.0001550121970773048
10,non_gene,0.0
10,gene,0.00021996237573602056
10,all,0.00013766279033924556
5,tf,0.00023126457369423937
5,non_gene,4.067437342537653e-05
5,gene,0.0004026829039559042
5,all,5.009136830623484e-05
10,tf,0.00010598291322733241
10,non_gene,3.5306351670295387e-05
10,gene,0.00011126127965563553
10,all,4.475215760284866e-05
5,tf,0.000748982061658883
5,non_gene,6.119262005125721e-05
5,gene,8.162676956061714e-05
5,all,2.9546160220842647e-05
10,tf,0.00019112323123236593
10,non_gene,2.8488625420701694e-05
10,gene,7.415241673002269e-05
10,all,3.146293809608299e-05
5,tf,0.0003008142961848433
5,non_gene,0.00039059040783445415
5,gene,0.0002102980312016944
5,all,0.00016918895941745831
10,tf,0.0001670471391310409
10,non_gene,0.00010810689543873776
10,gene,7.198282404706148e-05
10,all,5.724846772367573e-05
5,tf,0.0003830075308743928
5,non_gene,0.00022392883909772015
5,gene,0.00021061639435434286
5,all,0.00020276413455632956
10,tf,0.00015416648741436455
10,non_gene,6.4858118589844e-05
10,gene,7.989544545508679e-05
10,all,6.408477156385029e-05
5,tf,4.412443271530655e-05
5,non_gene,0.0004971966570668865
5,gene,0.000283416681722816
5,all,9.543144285373972e-05
10,tf,3.699487141248027e-05
10,non_gene,0.00023947923311069396
10,gene,0.00013064016312409684
10,all,5.877208720206701e-05
5,tf,0.00028345355447230165
5,non_gene,5.8757060189506225e-05
5,gene,0.0001479994679987196
5,all,0.00041352296080952877
10,tf,8.887229978825004e-05
10,non_gene,4.728063728123483e-05
10,gene,9.757864530007049e-05
10,all,0.00011898816390919329
5,tf,0.00025197599910314645
5,non_gene,0.00013561629645456096
5,gene,6.887929493015606e-05
5,all,0.0006376357273312138
10,tf,7.493241467520682e-05
10,non_gene,6.323837676441591e-05
10,gene,4.613166651898359e-05
10,all,0.00015401045865378249
5,tf,0.00010640424240092884
5,non_gene,7.172284719672296e-05
5,gene,0.00030884393688906595
5,all,0.00010075743929717875
10,tf,4.8856108052793514e-05
10,non_gene,4.283292909383011e-05
10,gene,9.120975526467116e-05
10,all,3.7615326056591596e-05
5,tf,0.00040855714230943126
5,non_gene,0.0002187607677287808
5,gene,0.00041455464754890716
5,all,0.00027373782786913915
10,tf,0.00011158423078624982
10,non_gene,6.697489673705283e-05
10,gene,0.00011870692724961856
10,all,0.00011790240958462258
5,tf,0.00023993269511955314
5,non_gene,0.00016214463555625587
5,gene,0.0006129111922665722
5,all,0.00022534614299292698
10,tf,0.0001523068052973238
10,non_gene,6.37639382402374e-05
10,gene,0.00016473719248891481
10,all,6.979880074097782e-05
5,tf,5.622996138838401e-05
5,non_gene,7.983898883111346e-05
5,gene,4.8124098531396545e-05
5,all,3.119589474780423e-05
10,tf,4.6470698883572224e-05
10,non_gene,3.93053073196446e-05
10,gene,3.3481653581969355e-05
10,all,2.7064936478521686e-05
5,tf,0.0001193872648287505
5,non_gene,0.0005762640900910176
5,gene,3.071440702387069e-05
5,all,0.0
10,tf,5.238379263021108e-05
10,non_gene,0.00015000710655851032
10,gene,2.2299985483532196e-05
10,all,0.0
5,tf,0.0016839228349944824
5,non_gene,0.0006598865345279839
5,gene,0.0013080149016909983
5,all,0.0010747318971131056
10,tf,0.00046748975903790216
10,non_gene,0.0002470404804232447
10,gene,0.00030863010814328237
10,all,0.00025263257741819613
5,tf,0.0002604780137715232
5,non_gene,0.0
5,gene,6.435363895124525e-05
5,all,3.988294137396257e-05
10,tf,7.087129241496501e-05
10,non_gene,0.0
10,gene,5.2578354794713035e-05
10,all,3.20395076267691e-05
5,tf,4.642830554822442e-05
5,non_gene,0.0001436378949441231
5,gene,4.561848594214657e-05
5,all,0.0005842236636183412
10,tf,3.650507323227258e-05
10,non_gene,4.581136977993955e-05
10,gene,3.449272778301412e-05
10,all,0.00015103911285238426
5,tf,0.0003774285547989719
5,non_gene,0.00042845783455701636
5,gene,0.00033473665824335606
5,all,4.8429866261616645e-05
10,tf,0.0002215026025284444
10,non_gene,0.00011031227299849901
10,gene,0.00014043415807581957
10,all,2.7877751773829438e-05
5,tf,0.0003863046671245716
5,non_gene,0.0001463285137529968
5,gene,0.0004087789612888341
5,all,0.0001395297199814746
10,tf,0.0001260226650309641
10,non_gene,5.686782350286649e-05
10,gene,0.00010893313278008396
10,all,5.8552930182325585e-05
5,tf,0.0006611662492006182
5,non_gene,0.00021845884532946947
5,gene,0.0002206058120701244
5,all,0.000533474961387749
10,tf,0.0001843762181437147
10,non_gene,6.813639352776918e-05
10,gene,8.061665325171162e-05
10,all,0.00021170326972605813
5,tf,7.145504739736906e-05
5,non_gene,0.0002609359007316698
5,gene,4.092808406648292e-05
5,all,0.0
10,tf,7.689900256891489e-05
10,non_gene,7.557430356240102e-05
10,gene,3.0367395518766822e-05
10,all,0.0
5,tf,0.0010943139460007252
5,non_gene,0.0007673392839678504
5,gene,7.820475831571149e-05
5,all,0.0002462412019838048
10,tf,0.0007060177044276683
10,non_gene,0.00023737001790602235
10,gene,3.450827147169212e-05
10,all,7.916903750865464e-05
5,tf,0.00037043309547589226
5,non_gene,4.01149944713589e-05
5,gene,4.6493236957228474e-05
5,all,0.00018638635721669833
10,tf,0.00023538465129058133
10,non_gene,3.148849366316738e-05
10,gene,3.515284245829394e-05
10,all,5.746065024112528e-05
5,tf,0.0003063061277632552
5,non_gene,0.00015296710357921888
5,gene,5.086672509890969e-05
5,all,0.0004815815152589855
10,tf,0.00020392406251335107
10,non_gene,7.72695592565337e-05
10,gene,3.276830105772428e-05
10,all,0.00012436036193263036
5,tf,0.0007909951751744259
5,non_gene,0.00023150966020742242
5,gene,8.903584697927842e-05
5,all,6.917742315502715e-05
10,tf,0.00019588070743822866
10,non_gene,6.665185530900173e-05
10,gene,5.147437521430619e-05
10,all,3.420542512812085e-05
5,tf,6.0526076717544064e-05
5,non_gene,0.0001946071203441508
5,gene,0.00013206591619909928
5,all,0.0
10,tf,3.339366466515217e-05
10,non_gene,6.051744305120279e-05
10,gene,6.325650534966232e-05
10,all,0.0
5,tf,0.00021245301456694832
5,non_gene,0.0002633004279246694
5,gene,0.0003255901852699768
5,all,0.0006382712356258235
10,tf,8.686100817389749e-05
10,non_gene,0.00010920526234897147
10,gene,9.343086682531145e-05
10,all,0.0001599569705606462
5,tf,0.000433678443345424
5,non_gene,4.194876172090827e-05
5,gene,0.00030055459356359093
5,all,0.00010702110649459014
10,tf,0.00011349117287316617
10,non_gene,3.117707365005593e-05
10,gene,9.105571431898104e-05
10,all,5.0337070240278054e-05
5,tf,9.472977390522771e-05
5,non_gene,0.0003684596571870683
5,gene,0.00014556910321029812
5,all,0.0005109633885748389
10,tf,8.210218111617499e-05
10,non_gene,9.942340455891369e-05
10,gene,4.679167858275523e-05
10,all,0.0001466452533209469
5,tf,0.00015436388713282415
5,non_gene,0.00027219365876672764
5,gene,0.00014133320915048263
5,all,4.016615101579229e-05
10,tf,5.0928274274793535e-05
10,non_gene,7.89835047049421e-05
10,gene,5.5808068342417674e-05
10,all,2.872323474172217e-05
5,tf,0.0001408197756026186
5,non_gene,0.0
5,gene,5.026676481636131e-05
5,all,4.500599721493054e-05
10,tf,5.7576749427714783e-05
10,non_gene,0.0
10,gene,4.9752843550469745e-05
10,all,2.8381059877128573e-05
5,tf,8.616256248185986e-05
5,non_gene,5.8323960227445216e-05
5,gene,0.0002120980566464693
5,all,0.0004776955821294335
10,tf,4.145327525315513e-05
10,non_gene,3.1641849140083244e-05
10,gene,5.9313914191344004e-05
10,all,0.0001405218525354174
5,tf,0.0006975586916862529
5,non_gene,0.00048804491819028637
5,gene,0.0003965257612581598
5,all,0.0
10,tf,0.00027872120615834013
10,non_gene,0.0001338475156140403
10,gene,0.0001102299802990073
10,all,0.0
5,tf,0.00040647844176889815
5,non_gene,0.00032535053146174155
5,gene,2.2219773292088016e-05
5,all,0.0007881269384053889
10,tf,0.00019938443201372843
10,non_gene,9.335197453258192e-05
10,gene,3.149863901445654e-05
10,all,0.0013115954181117462
5,tf,0.00023315444563220817
5,non_gene,0.00039479320245111365
5,gene,0.0003595198852019791
5,all,0.0005279979023379662
10,tf,7.049265053612826e-05
10,non_gene,0.00010101305467340405
10,gene,9.351985556911597e-05
10,all,0.000133521723748498
5,tf,0.00039489297392255446
5,non_gene,0.0006815623827835739
5,gene,0.000512660911263893
5,all,0.00039050132756495305
10,tf,0.00013477553339745867
10,non_gene,0.0001681444916544764
10,gene,0.00012851977683082998
10,all,0.00010357228968369284
5,tf,0.0007526708372659142
5,non_gene,0.00027202782920106647
5,gene,0.00026355800110067234
5,all,0.00015673705119868323
10,tf,0.0001927962132393728
10,non_gene,7.972640024302988e-05
10,gene,0.0001019084349326676
10,all,6.97078743432003e-05
5,tf,0.0001282421286477533
5,non_gene,0.0
5,gene,0.0002706255201016456
5,all,0.0005930359944260088
10,tf,4.5763702409192736e-05
10,non_gene,0.0
10,gene,8.328039369382487e-05
10,all,0.00014300916836424864
5,tf,5.4276811586349076e-05
5,non_gene,0.0004213034431673504
5,gene,4.337466698039703e-05
5,all,0.0001406900795699444
10,tf,4.500438506576615e-05
10,non_gene,0.00010953414091277385
10,gene,3.206700743298024e-05
10,all,5.6365226151314086e-05
5,tf,0.0030944912167195733
5,non_gene,0.0006857460972761442
5,gene,4.834527272143032e-05
5,all,0.0007168139089005162
10,tf,0.0007197030453881695
10,non_gene,0.00022992595412240423
10,gene,2.4756832409747164e-05
10,all,0.0002025853284362762
5,tf,0.0001315885141485333
5,non_gene,2.9916600377285044e-05
5,gene,0.00021842297753293087
5,all,0.0002931780743477588
10,tf,5.4085871843747886e-05
10,non_gene,2.602379892944625e-05
10,gene,7.114587780361807e-05
10,all,8.808858335933137e-05
5,tf,0.0007035786607671617
5,non_gene,0.0
5,gene,0.00026629211997747723
5,all,4.546988020510503e-05
10,tf,0.0002730896720083233
10,non_gene,0.0
10,gene,7.1766599511143e-05
10,all,4.400509174459312e-05
5,tf,0.00012476557418077323
5,non_gene,0.0004145479396592838
5,gene,6.396900291747741e-05
5,all,0.00028802733045093815
10,tf,5.6465953069931544e-05
10,non_gene,0.00010894554043305744
10,gene,6.468181627881441e-05
10,all,0.00010765805240161318
5,tf,0.0004532940731802099
5,non_gene,0.0
5,gene,0.00045407933269203205
5,all,3.871894506371858e-05
10,tf,0.0001251364448685713
10,non_gene,0.0
10,gene,0.0002040667799205134
10,all,2.591812145333684e-05
5,tf,3.491012885711784e-05
5,non_gene,9.098846055353843e-05
5,gene,0.0005694603301178215
5,all,0.0006653889300515915
10,tf,4.245110729973242e-05
10,non_gene,4.50190543625342e-05
10,gene,0.00013832197559879137
10,all,0.0002190544848267319
5,tf,0.000455434429487367
5,non_gene,0.00033845197018553117
5,gene,0.00025553155070378724
5,all,0.0009619319008151498
10,tf,0.00012347155078588242
10,non_gene,0.0001042905421641599
10,gene,7.461028614025895e-05
10,all,0.0004147684842100881
5,tf,0.0002125887235838786
5,non_gene,8.036760303318345e-05
5,gene,0.00036728774900256255
5,all,0.00029754293401494956
10,tf,9.852792912535005e-05
10,non_gene,6.358344641544392e-05
10,gene,9.968308716405835e-05
10,all,9.266097624877565e-05
5,tf,0.00026227795902310274
5,non_gene,5.5690858821232355e-05
5,gene,0.0
5,all,0.0004945732910613074
10,tf,0.00020911290598713252
10,non_gene,3.9413907831956694e-05
10,gene,0.0
10,all,0.00015004422532393055
5,tf,0.0001346806822312508
5,non_gene,0.0
5,gene,0.00016496376129517774
5,all,0.0006519788417914717
10,tf,8.334657200710893e-05
10,non_gene,0.0
10,gene,5.364804707531827e-05
10,all,0.0042262798578648845
5,tf,0.00021262770044816955
5,non_gene,0.0
5,gene,0.00035583371657631825
5,all,0.00017488098693304552
10,tf,8.721595162473219e-05
10,non_gene,0.0
10,gene,0.00010168786950474025
10,all,7.310507246882392e-05
5,tf,0.0007251642827504309
5,non_gene,4.9715976648576574e-05
5,gene,0.00013842390582892403
5,all,0.0005710852108426018
10,tf,0.00027825395962700634
10,non_gene,3.641815174101967e-05
10,gene,9.222296456357425e-05
10,all,0.00013931291619808685
5,tf,0.0006975586916862529
5,non_gene,0.0
5,gene,0.00045947740457119937
5,all,0.00037427150145239623
10,tf,0.0002772667153708317
10,non_gene,0.0
10,gene,0.00012277934858452404
10,all,0.00010758535363376754
5,tf,0.0007501555972118326
5,non_gene,6.794092019256153e-05
5,gene,0.0003639031848225751
5,all,0.00044765682773528455
10,tf,0.0001899920782229038
10,non_gene,4.138154921049612e-05
10,gene,9.809515238176914e-05
10,all,0.00014901024649534734
5,tf,0.00039441132473698356
5,non_gene,0.0005685813369894881
5,gene,0.0005325894723156667
5,all,0.0003432070060247867
10,tf,0.00010508494538455708
10,non_gene,0.00014108978339386172
10,gene,0.00013291055751065044
10,all,0.0001246227482450308
5,tf,0.0003994321644471834
5,non_gene,0.0
5,gene,3.7235969915523675e-05
5,all,4.452352090694583e-05
10,tf,0.00011498134487548703
10,non_gene,0.0
10,gene,3.0073819089780673e-05
10,all,4.8553416258887616e-05
5,tf,6.479351453223739e-05
5,non_gene,0.00043385656716027934
5,gene,0.0002042046435514291
5,all,0.0
10,tf,6.345600767563023e-05
10,non_gene,0.00011090233646463678
10,gene,7.412244861384486e-05
10,all,0.0
5,tf,9.189369478325297e-05
5,non_gene,0.0
5,gene,0.00029935793432159095
5,all,2.8347403437345388e-05
10,tf,4.302198478083618e-05
10,non_gene,0.0
10,gene,8.597112297803457e-05
10,all,3.183467652085532e-05
5,tf,0.00033442018891294024
5,non_gene,0.0
5,gene,0.00029089263895909446
5,all,4.04612814645508e-05
10,tf,0.00016947689620293036
10,non_gene,0.0
10,gene,8.897058875379457e-05
10,all,3.70678410482692e-05
5,tf,0.0007665985800580112
5,non_gene,3.27692884185285e-05
5,gene,5.01894065932109e-05
5,all,0.00028887365245947565
10,tf,0.00019296231557420267
10,non_gene,6.359707482974099e-05
10,gene,5.1439364383812105e-05
10,all,9.523951346331807e-05
5,tf,0.00011166830939952262
5,non_gene,3.2814734261945145e-05
5,gene,0.0004220645589634895
5,all,0.0008115320596366477
10,tf,4.2836155734685836e-05
10,non_gene,2.7918517655016308e-05
10,gene,0.00011958727993003489
10,all,0.00020896333913320023
5,tf,0.0004438132283952876
5,non_gene,0.001026032685009427
5,gene,0.0007694155798710912
5,all,0.00020127478823467624
10,tf,0.00011123835618725753
10,non_gene,0.0003066906572244377
10,gene,0.0001946610135558001
10,all,6.09387403930141e-05
5,tf,0.00041951629462042906
5,non_gene,0.0
5,gene,6.122543593238376e-05
5,all,0.0002977525692073439
10,tf,0.00010877559481197489
10,non_gene,0.0
10,gene,3.0777722324606073e-05
10,all,9.07784132273721e-05
5,tf,0.00010146284621889942
5,non_gene,0.0002479641870452218
5,gene,7.509548785975388e-05
5,all,0.0
10,tf,4.3307591969440816e-05
10,non_gene,7.34681777843555e-05
10,gene,4.8482797665403606e-05
10,all,0.0
5,tf,0.0001156283560707217
5,non_gene,0.0006815898464243292
5,gene,0.00021865692796187055
5,all,2.7177657517319868e-05
10,tf,5.32826300134235e-05
10,non_gene,0.00016788722975474062
10,gene,6.300057385086827e-05
10,all,2.9760487487913338e-05
5,tf,0.00019852214224052488
5,non_gene,5.748279631896895e-05
5,gene,0.00018527096850650134
5,all,0.00027506861067139296
10,tf,6.60760790325905e-05
10,non_gene,6.715792544669784e-05
10,gene,0.00017969859588700014
10,all,7.816500544611321e-05
5,tf,0.0005224271242084145
5,non_gene,7.691927967082423e-05
5,gene,0.004405338634820994
5,all,2.6902425988633553e-05
10,tf,0.00018422350154980317
10,non_gene,4.7456078536788436e-05
10,gene,0.001917097888121349
10,all,2.8066650098774633e-05
5,tf,0.00031108591802819573
5,non_gene,7.918993110304744e-05
5,gene,0.0006440346430308171
5,all,4.322948793341471e-05
10,tf,0.00013396569798097792
10,non_gene,4.172730090014787e-05
10,gene,0.00015923766139619837
10,all,2.688624386859989e-05
5,tf,0.00012461370008380593
5,non_gene,0.0
5,gene,0.0005104393820127996
5,all,0.0001480480189382001
10,tf,7.211513086473226e-05
10,non_gene,0.0
10,gene,0.00035352989664722234
10,all,6.567057955033192e-05
5,tf,0.0007236941440447723
5,non_gene,4.469271756067731e-05
5,gene,9.067580945522351e-05
5,all,0.00013464137362064556
10,tf,0.00021076228370904332
10,non_gene,2.377939332772244e-05
10,gene,5.8529874137608565e-05
10,all,7.289648877243403e-05
5,tf,0.0002145785598633003
5,non_gene,0.00022816415572058827
5,gene,0.0004865622135148898
5,all,5.2112227724713224e-05
10,tf,0.00010429817837935234
10,non_gene,6.180101111334711e-05
10,gene,0.00012971497535775117
10,all,2.972339459816539e-05
5,tf,3.304867367792943e-05
5,non_gene,0.0008378243876114118
5,gene,6.526971582790165e-05
5,all,0.0002765552010683547
10,tf,3.2555191649471164e-05
10,non_gene,0.0002389946577165051
10,gene,4.841210140020099e-05
10,all,8.190937499958471e-05
5,tf,0.00013634442229162386
5,non_gene,0.0005454404676020473
5,gene,6.96587632621794e-05
5,all,5.551563369159776e-05
10,tf,8.377178334858295e-05
10,non_gene,0.00017263755886890965
10,gene,4.070664806304325e-05
10,all,4.4270093314641754e-05
5,tf,0.00013072282138292673
5,non_gene,0.0002765837920840022
5,gene,0.0001884991728083637
5,all,0.0
10,tf,6.984813400438495e-05
10,non_gene,7.986695748185179e-05
10,gene,6.297773377974621e-05
10,all,0.0
5,tf,0.00015856911423783236
5,non_gene,0.0009161425320738158
5,gene,0.0005205889539515893
5,all,0.00035839517265459024
10,tf,0.00013733972344963258
10,non_gene,0.0002688911189955558
10,gene,0.00014944762867327818
10,all,9.975207969244194e-05
5,tf,0.0004193642379166535
5,non_gene,0.0
5,gene,0.0002044774253622609
5,all,0.0
10,tf,0.00014130746739624692
10,non_gene,0.0
10,gene,0.00017974432347085632
10,all,0.0
5,tf,5.933687885440737e-05
5,non_gene,0.0
5,gene,0.0005984118619448695
5,all,7.16600490438321e-05
10,tf,6.253479001791314e-05
10,non_gene,0.0
10,gene,0.00015512838379846717
10,all,3.389111414845541e-05
5,tf,0.00042172454114139174
5,non_gene,0.0
5,gene,0.00015159365786778653
5,all,5.294060954923249e-05
10,tf,0.00011142654419289337
10,non_gene,0.0
10,gene,4.991159127043816e-05
10,all,4.28053415147169e-05
5,tf,0.00014365224721328698
5,non_gene,0.00011266868646977988
5,gene,6.056808465924304e-05
5,all,0.00024027023438209885
10,tf,6.056545558262884e-05
10,non_gene,0.00010142985508886454
10,gene,5.194912237310973e-05
10,all,7.918476593409832e-05
5,tf,3.315698501212963e-05
5,non_gene,3.5828761907764415e-05
5,gene,0.0003327315987102076
5,all,9.936985218139159e-05
10,tf,3.1206922634665797e-05
10,non_gene,2.8680705985147156e-05
10,gene,9.550597191657309e-05
10,all,5.33028566000726e-05
5,tf,4.192223244253751e-05
5,non_gene,9.563299148117905e-05
5,gene,0.0005977456605369347
5,all,0.0002516777954782021
10,tf,3.3775092298005855e-05
10,non_gene,4.8290093169070224e-05
10,gene,0.00015367040820979654
10,all,0.00010092147258098433
5,tf,0.00024263002971860486
5,non_gene,0.0005977259012056326
5,gene,0.00022763254983915572
5,all,0.00018089119292254944
10,tf,7.072410644671617e-05
10,non_gene,0.00015297247951880042
10,gene,0.00010035264664756367
10,all,6.671223348071375e-05
5,tf,0.00012850988679589923
5,non_gene,3.5631482989139316e-05
5,gene,4.906821960820442e-05
5,all,8.825748379586041e-05
10,tf,7.943464101985116e-05
10,non_gene,3.0291484126356203e-05
10,gene,5.5813886805201527e-05
10,all,5.669914899694331e-05
5,tf,4.4777942581660844e-05
5,non_gene,0.0007896534027968213
5,gene,0.00014908116894765707
5,all,0.00022161803178261425
10,tf,4.160163053760419e-05
10,non_gene,0.002559613268387124
10,gene,5.689767774377385e-05
10,all,7.64414285166448e-05
5,tf,0.0016425854814541793
5,non_gene,0.00027548862084330423
5,gene,0.00013617021544409257
5,all,0.00017335266428241972
10,tf,0.00045526337706396915
10,non_gene,7.826640627148016e-05
10,gene,0.00011336171891484005
10,all,5.5782519821036044e-05
5,tf,0.0007648892585090758
5,non_gene,0.0
5,gene,4.587591604660818e-05
5,all,0.000407413461378071
10,tf,0.00020039183087371284
10,non_gene,0.0
10,gene,3.836450985604757e-05
10,all,0.00011031361199647438
5,tf,0.00038319697613144134
5,non_gene,0.00020774710271648922
5,gene,0.000609534553017045
5,all,0.0070422907943817545
10,tf,0.00017531228919360456
10,non_gene,7.321254595722235e-05
10,gene,0.0001703976966535849
10,all,0.0020948440185600443
5,tf,0.0016603609060348748
5,non_gene,0.00043021019749529805
5,gene,0.00018592780884158828
5,all,0.0005200250779220117
10,tf,0.0004469992651503913
10,non_gene,0.00012215470028669167
10,gene,6.265049889058141e-05
10,all,0.0001507471011306409
5,tf,5.1082085643103486e-05
5,non_gene,6.578567509976746e-05
5,gene,0.00018678868594879358
5,all,0.0
10,tf,3.772929955331721e-05
10,non_gene,4.178189808078156e-05
10,gene,6.092089544263928e-05
10,all,0.0
5,tf,6.51117574977496e-05
5,non_gene,0.00013041351752622553
5,gene,9.22222140254382e-05
5,all,0.00011612245582940254
10,tf,3.440640708539913e-05
10,non_gene,4.4121681333100466e-05
10,gene,4.623700290176479e-05
10,all,5.025688195741325e-05
5,tf,0.00023561480389296474
5,non_gene,0.00026931817983490825
5,gene,0.0002424323002015682
5,all,5.4405895926061074e-05
10,tf,0.00014240894712058168
10,non_gene,0.00011522916114713702
10,gene,7.629686029544094e-05
10,all,4.276682823702904e-05
5,tf,0.0003942838761185984
5,non_gene,0.00014179813769703064
5,gene,0.0002945640570215887
5,all,6.949377677682774e-05
10,tf,0.00015278560183344024
10,non_gene,5.084165083641827e-05
10,gene,8.016469909100727e-05
10,all,3.992104941158797e-05
5,tf,7.025962455274855e-05
5,non_gene,5.955475924299446e-05
5,gene,0.0003813740053411292
5,all,6.330420415244517e-05
10,tf,6.84475529136392e-05
10,non_gene,3.586118104485377e-05
10,gene,0.00010168733890758067
10,all,2.6558134555957446e-05
5,tf,0.00015955352493425117
5,non_gene,0.0016985207178878323
5,gene,4.141789370006551e-05
5,all,5.9235003725961364e-05
10,tf,0.00011279909081897042
10,non_gene,0.00041995851053151263
10,gene,3.238401494278972e-05
10,all,5.5936981450124006e-05
5,tf,0.00024300294127706617
5,non_gene,0.0
5,gene,0.001304437457916784
5,all,0.0006209290152958361
10,tf,8.024726595795189e-05
10,non_gene,0.0
10,gene,0.00030026058843956325
10,all,0.00015199484111530503
5,tf,0.00023263544250115754
5,non_gene,5.235240888774033e-05
5,gene,8.15629108003029e-05
5,all,0.00017181554327006687
10,tf,0.00015773490404822507
10,non_gene,3.436885076465723e-05
10,gene,4.94359050645434e-05
10,all,6.526968475464346e-05
5,tf,0.00012373386778769788
5,non_gene,0.0
5,gene,0.000300308339089588
5,all,0.0012933173676660914
10,tf,6.904872234270434e-05
10,non_gene,0.0
10,gene,9.936530540560843e-05
10,all,0.0004544125539506503
5,tf,0.00037123018134043335
5,non_gene,0.00019995461777407134
5,gene,0.0002668753975594581
5,all,5.2534851114561596e-05
10,tf,0.00013080311488931348
10,non_gene,7.158980903463202e-05
10,gene,7.659387150563001e-05
10,all,4.034939097697145e-05
5,tf,0.0007569251624907692
5,non_gene,0.0
5,gene,0.00018097817983058574
5,all,3.731275278024266e-05
10,tf,0.00019385031919086598
10,non_gene,0.0
10,gene,5.486633450042121e-05
10,all,3.154536500005255e-05
5,tf,5.676321829595945e-05
5,non_gene,0.0002821607861699054
5,gene,0.00020147768559901453
5,all,0.00042826191569933736
10,tf,4.278204429923548e-05
10,non_gene,0.00038547832468122323
10,gene,5.9918715008876337e-05
10,all,0.00011649998472683783
5,tf,0.0004395442586448737
5,non_gene,0.0002935125908066968
5,gene,0.0001912665452679756
5,all,9.911710427219531e-05
10,tf,0.0001232848869398952
10,non_gene,8.369482039011865e-05
10,gene,7.144669991105417e-05
10,all,6.15254384798401e-05
5,tf,0.0005757005822667023
5,non_gene,0.0
5,gene,0.0
5,all,4.0151495857852204e-05
10,tf,0.0001813770870298321
10,non_gene,0.0
10,gene,0.0
10,all,2.1235676657711758e-05
5,tf,0.0001205345440380403
5,non_gene,0.00013467365582266587
5,gene,0.0005212159347541242
5,all,8.897591776983399e-05
10,tf,9.61335426755988e-05
10,non_gene,5.4731226321804825e-05
10,gene,0.00016247451611554097
10,all,4.9567901148824264e-05
5,tf,4.337057285126531e-05
5,non_gene,5.5124501636189926e-05
5,gene,0.00011466132425971148
5,all,0.000511008146699803
10,tf,3.687572730933862e-05
10,non_gene,3.454513951577177e-05
10,gene,5.5087371179711936e-05
10,all,0.00013551830933085585
5,tf,0.00034498814998038224
5,non_gene,0.00011382878315154736
5,gene,0.00014685389002634433
5,all,7.245207844503769e-05
10,tf,0.00012201632818923458
10,non_gene,4.295862679380885e-05
10,gene,5.0817612248025164e-05
10,all,6.0572003981364136e-05
5,tf,3.6724774343364815e-05
5,non_gene,0.0
5,gene,4.850932383956834e-05
5,all,2.9589892524009456e-05
10,tf,3.833426767262462e-05
10,non_gene,0.0
10,gene,3.8076680487611246e-05
10,all,2.585941124433359e-05
5,tf,0.00040349595101060905
5,non_gene,0.0
5,gene,7.227873128203756e-05
5,all,0.00022717617211517795
10,tf,0.00010964225440934761
10,non_gene,0.0
10,gene,4.8590645900265666e-05
10,all,7.248439076173262e-05
5,tf,0.00021540864509940992
5,non_gene,4.3107653801832666e-05
5,gene,5.878250438651168e-05
5,all,3.746684771162102e-05
10,tf,0.00011477673396204616
10,non_gene,3.665647413651596e-05
10,gene,3.755887318912332e-05
10,all,2.499544458603404e-05
5,tf,0.0001694327132125196
5,non_gene,5.0739147966533506e-05
5,gene,0.0001537562697639664
5,all,0.0002643506928501762
10,tf,6.466788704554499e-05
10,non_gene,3.237167067681295e-05
10,gene,5.110581678983061e-05
10,all,0.00010120714418816676
5,tf,6.22684892518748e-05
5,non_gene,0.00021986035593990496
5,gene,0.0
5,all,0.0008965198646923248
10,tf,4.869507990825432e-05
10,non_gene,6.721573050710579e-05
10,gene,0.0
10,all,0.00023535045633306696
5,tf,4.953135831738561e-05
5,non_gene,0.0005770071401228346
5,gene,7.389100694216237e-05
5,all,9.91381306467656e-05
10,tf,3.0950643729903773e-05
10,non_gene,0.00014443072065273377
10,gene,3.6124851650087456e-05
10,all,4.522014640306404e-05
5,tf,3.7886290501061137e-05
5,non_gene,0.00022788365397889422
5,gene,0.00045025194872966615
5,all,0.0007378659994212056
10,tf,3.7403092785072215e-05
10,non_gene,7.147467405770706e-05
10,gene,0.00012740732156273294
