clique_size,model_type,strength
5,all,0.012536272717064015
10,tf,0.003958282449201763
10,non_gene,0.0014245881006774248
10,gene,0.0011355874260408974
10,all,0.004236970775333731
5,tf,0.008718503822134417
5,non_gene,0.0029783699684483495
5,gene,0.007174194906772633
5,all,0.0009473945283384347
10,tf,0.0024176918017969158
10,non_gene,0.002243627641342241
10,gene,0.004541854764963445
10,all,0.002280466338405059
5,tf,0.0018273988970309283
5,non_gene,0.001162536967800584
5,gene,0.007300588868968302
5,all,0.0026810536562398247
10,tf,0.003474614226487009
10,non_gene,0.0014245881006774248
10,gene,0.0033115616691397477
10,all,0.0013762382266399667
5,tf,0.0019565369102527647
5,non_gene,0.006383479644492217
5,gene,0.004061373951319067
5,all,0.0027596113688003027
10,tf,0.0008624148155770028
10,non_gene,0.0029915841416835193
10,gene,0.002285527321179751
10,all,0.0012855416518237524
5,tf,0.0023214654384431954
5,non_gene,0.0064280235102302545
5,gene,0.0032310657810111208
5,all,0.0018115752646559904
10,tf,0.0011118954810016308
10,non_gene,0.0030062672489460283
10,gene,0.0016796815334978244
10,all,0.0021734295551994955
5,tf,0.0030049580326236363
5,non_gene,0.001162536967800584
5,gene,0.0013938509622686745
5,all,0.0027770112062404824
10,tf,0.002471684196821603
10,non_gene,0.0014245881006774248
10,gene,0.0005766776132997974
10,all,0.0012506158194261748
5,tf,0.0020046992817160858
5,non_gene,0.003062678605678365
5,gene,0.0038653236313578774
5,all,0.003997400994492157
10,tf,0.0009430205021721491
10,non_gene,0.00117133592738052
10,gene,0.0016209482106714459
10,all,0.0018744602951982132
5,tf,0.00113749098519563
5,non_gene,0.0029839200242233787
5,gene,0.003112488547070536
5,all,0.00399674574987083
10,tf,0.0027855342065602547
10,non_gene,0.002247178427895331
10,gene,0.0011811509362709227
10,all,0.0017796895333578896
5,tf,0.0023214654384431954
5,non_gene,0.001162536967800584
5,gene,0.001320115499410949
5,all,0.00458512998792691
10,tf,0.0011118954810016308
10,non_gene,0.0014245881006774248
10,gene,0.0012501618012175195
10,all,0.0015384651378761247
5,tf,0.007318618396137147
5,non_gene,0.001162536967800584
5,gene,0.012236290071199522
5,all,0.0013220641269143017
10,tf,0.004868635690385458
10,non_gene,0.0014245881006774248
10,gene,0.0036649515629891363
10,all,0.001249715070376195
5,tf,0.00016867969009658069
5,non_gene,0.008109755888159893
5,gene,0.0022432860113850276
5,all,0.005623902824198052
10,tf,0.00020029485089943417
10,non_gene,0.004718280998888393
10,gene,0.001572065139993033
10,all,0.0021291987665086514
5,tf,0.0020046992817160858
5,non_gene,0.001019907717270689
5,gene,0.0020622059835996125
5,all,0.0047145839325883065
10,tf,0.0009430205021721491
10,non_gene,0.001416165934854992
10,gene,0.0012621342593126688
10,all,0.0018354393083853107
5,tf,0.0013362622024627048
5,non_gene,0.0014261472023419902
5,gene,0.0010059657981388334
5,all,0.003268311307397831
10,tf,0.003924374182964426
10,non_gene,0.0015989736991118908
10,gene,0.0021240691835973705
10,all,0.0017445341313304756
5,tf,0.008110970228243888
5,non_gene,0.0037185930679375034
5,gene,0.00658521640765041
5,all,0.001162536967800584
10,tf,0.004718423932464132
10,non_gene,0.002615931668127058
10,gene,0.003048379883531866
10,all,0.0014245881006774248
5,tf,0.01250670737693361
5,non_gene,0.0040058207859577635
5,gene,0.005746495419636526
5,all,0.0015962063500964939
10,tf,0.004229758221423301
10,non_gene,0.0018054941432729874
10,gene,0.001988945966750014
10,all,0.0010405826721930653
5,tf,0.006592629097191147
5,non_gene,0.0027960877318803936
5,gene,0.004309895799666438
5,all,0.002078933384212907
10,tf,0.002393931692575622
10,non_gene,0.0014378281306405443
10,gene,0.00154518686987876
10,all,0.000970463929075538
5,tf,0.0015717677296565099
5,non_gene,0.021243033609511082
5,gene,0.019682900793052217
5,all,0.004488989318823559
10,tf,0.0012747384482801516
10,non_gene,0.00606911279298178
10,gene,0.005756666758361535
10,all,0.0022827936774452444
5,tf,0.003184656690531724
5,non_gene,0.00399672363841652
5,gene,0.01350009294118248
5,all,0.0025182219318625665
10,tf,0.003958282449201763
10,non_gene,0.0017804331191946406
10,gene,0.004443164283156482
10,all,0.0012810836903657595
5,tf,0.0024134343908599853
5,non_gene,0.0007636788884054698
5,gene,0.0035681048934512924
5,all,0.002978710278743473
10,tf,0.001130046507343099
10,non_gene,0.002213823109270452
10,gene,0.0016259060094733382
10,all,0.0022395873945065072
5,tf,0.003039706997417428
5,non_gene,0.001162536967800584
5,gene,0.001899746139681284
5,all,0.004677497328476608
10,tf,0.002480642197210861
10,non_gene,0.0014245881006774248
10,gene,0.0012354748087430021
10,all,0.002324684346257033
5,tf,0.004084546546799744
5,non_gene,0.002609337978679036
5,gene,0.008175361717310144
5,all,0.006150107002513448
10,tf,0.0018948857925041977
10,non_gene,0.0012758547292082815
10,gene,0.0023396102104098976
10,all,0.0023968754047480755
5,tf,0.004084546546799744
5,non_gene,0.006648448677634609
5,gene,0.00461743271473678
5,all,0.0018720014593350512
10,tf,0.0018948857925041977
10,non_gene,0.0020037976722759067
10,gene,0.0023125979565500198
10,all,0.0015098097259280473
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.00515677460472006
5,all,0.0015655506480784114
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.002139487088783267
10,all,0.0024341090071140666
5,tf,0.007318618396137147
5,non_gene,0.003620463143164325
5,gene,0.0030583420149343198
5,all,0.00017932587871518903
10,tf,0.004868635690385458
10,non_gene,0.0022135236579840178
10,gene,0.0022581269801603848
10,all,0.0028796744465380726
5,tf,0.0018005607259790884
5,non_gene,0.00409429611355345
5,gene,0.001098446622311016
5,all,0.0028420021965763096
10,tf,0.0034695836758976972
10,non_gene,0.0016713082305558386
10,gene,0.0008447690305559556
10,all,0.0019464885211235652
5,tf,0.00510865155755129
5,non_gene,0.001162536967800584
5,gene,0.0029745574309330398
5,all,0.0016940263189188574
10,tf,0.002118341117981656
10,non_gene,0.0014245881006774248
10,gene,0.002235475018652033
10,all,0.0007909103743908502
5,tf,0.01250670737693361
5,non_gene,0.010222459388500648
5,gene,0.0031085337763065136
5,all,0.0019047067908409612
10,tf,0.004229758221423301
10,non_gene,0.003657097853860019
10,gene,0.00117956946427537
10,all,0.0012085278714030119
5,tf,0.003039706997417428
5,non_gene,0.0019433640677425953
5,gene,0.005153867071463645
5,all,0.001162536967800584
10,tf,0.002480642197210861
10,non_gene,0.0012160212799669427
10,gene,0.0021280277650544055
10,all,0.0014245881006774248
5,tf,0.003039706997417428
5,non_gene,0.0012661808987050427
5,gene,0.004516799695569804
5,all,0.001162536967800584
10,tf,0.002480642197210861
10,non_gene,0.0006090995125138969
10,gene,0.002289875285070183
10,all,0.0014245881006774248
5,tf,0.0023214654384431954
5,non_gene,0.001162536967800584
5,gene,0.00849507521482046
5,all,0.007623919920007089
10,tf,0.0011118954810016308
10,non_gene,0.0014245881006774248
10,gene,0.0031948456366676964
10,all,0.0025704477686481833
5,tf,0.0016457153464539728
5,non_gene,0.004015194045299533
5,gene,0.01968655307206004
5,all,0.0024168804741904006
10,tf,0.0007632677120350462
10,non_gene,0.0017821334983087094
10,gene,0.005755513447816147
10,all,0.002211224037849578
5,tf,0.00506875281166414
5,non_gene,0.003978084660226774
5,gene,0.0010206911576425884
5,all,0.001162536967800584
10,tf,0.0021838623566707333
10,non_gene,0.005469780434042125
10,gene,0.0008036908819569788
10,all,0.0014245881006774248
5,tf,0.004084546546799744
5,non_gene,0.001162536967800584
5,gene,0.006613867087458841
5,all,0.004019758701534648
10,tf,0.0018948857925041977
10,non_gene,0.0014245881006774248
10,gene,0.0023574480186892527
10,all,0.0018948072127089699
5,tf,0.013736707395766759
5,non_gene,0.001162536967800584
5,gene,0.0025951108390637394
5,all,0.006572749391965621
10,tf,0.004117569455684192
10,non_gene,0.0014245881006774248
10,gene,0.001028549882980227
10,all,0.0030460851146249844
5,tf,0.0041616759715812955
5,non_gene,0.0021025215840741827
5,gene,0.007165859353730102
5,all,0.0026454242592477356
10,tf,0.0024754627468586334
10,non_gene,0.0014987253368273301
10,gene,0.0051505784628191765
10,all,0.001358017499312745
5,tf,0.009069517002965485
5,non_gene,0.007584804728138642
5,gene,0.005000877757914126
5,all,0.005203441235056348
10,tf,0.0025770272412919014
10,non_gene,0.002563886266744385
10,gene,0.00317945180617632
10,all,0.0016493203749605191
5,tf,0.004084546546799744
5,non_gene,0.001384757916009061
5,gene,0.002933670598132946
5,all,0.004354620476445116
10,tf,0.0018948857925041977
10,non_gene,0.0034092316182816867
10,gene,0.0014682358038893182
10,all,0.001898580959446774
5,tf,0.007530062280785362
5,non_gene,0.0072887308463556845
5,gene,0.00238887765710743
5,all,0.005332385518150278
10,tf,0.0025404864658025226
10,non_gene,0.0033104333244015393
10,gene,0.0018011403208512892
10,all,0.0021838623566707337
5,tf,0.005500646429449851
5,non_gene,0.006595345905585345
5,gene,0.0035864133154970396
5,all,0.0014026360928043006
10,tf,0.0018854633814745525
10,non_gene,0.003051280738861727
10,gene,0.0024124918817172636
10,all,0.0005787037606290774
5,tf,0.0030032695550514443
5,non_gene,0.007266788169069059
5,gene,0.004077926828716151
5,all,0.001162536967800584
10,tf,0.0022498408464392203
10,non_gene,0.002302791036577793
10,gene,0.002146663185225587
10,all,0.0014245881006774248
5,tf,0.008718503822134417
5,non_gene,0.0021132867317200403
5,gene,0.002057473969381829
5,all,0.006415769116571847
10,tf,0.0024176918017969158
10,non_gene,0.0009513601021174495
10,gene,0.0008858327372122241
10,all,0.0030036603776941364
5,tf,0.0016377315586074519
5,non_gene,0.01253044582082855
5,gene,0.005109040210118038
5,all,0.003123381591080965
10,tf,0.001782217828136158
10,non_gene,0.004234794857940553
10,gene,0.0016244767393952027
10,all,0.0025193585734901622
5,tf,0.005500646429449851
5,non_gene,0.004155263751329329
5,gene,0.0016532701033898697
5,all,0.008557201587535142
10,tf,0.0018854633814745525
10,non_gene,0.002473483418332082
10,gene,0.004090615146332632
10,all,0.0035329924031477205
5,tf,0.006102608117883518
5,non_gene,0.004620274781941238
5,gene,0.0020088835430499587
5,all,0.002708548309758688
10,tf,0.002384842073467161
10,non_gene,0.002431939124895923
10,gene,0.0009414146253326027
10,all,0.0012729648211628499
5,tf,0.007266687927758439
5,non_gene,0.003146919471782862
5,gene,0.003778408837409774
5,all,0.006582098799954551
10,tf,0.003305482058977979
10,non_gene,0.002527932792087496
10,gene,0.0027264957016738156
10,all,0.0030476870818216756
5,tf,0.0018273988970309283
5,non_gene,0.001162536967800584
5,gene,0.001162536967800584
5,all,0.004019182969116128
10,tf,0.003474614226487009
10,non_gene,0.0014245881006774248
10,gene,0.0014245881006774248
10,all,0.0017841810241403134
5,tf,0.004073066862450058
5,non_gene,0.004651050043264866
5,gene,0.003109401843392616
5,all,0.0007189201079690847
10,tf,0.0017671410366945682
10,non_gene,0.002437367043051867
10,gene,0.001831885407255294
10,all,0.004116935995754483
5,tf,0.0015717677296565099
5,non_gene,0.001162536967800584
5,gene,0.0029786172732741956
5,all,0.00266206225468574
10,tf,0.0012747384482801516
10,non_gene,0.0014245881006774248
10,gene,0.002239281769361594
10,all,0.0010140882636709076
5,tf,0.00388732600317742
5,non_gene,0.001162536967800584
5,gene,0.0020569690418113565
5,all,0.004653706781488019
10,tf,0.0016280926813630819
10,non_gene,0.0014245881006774248
10,gene,0.0008869284488364269
10,all,0.0018309715145385908
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.00359618306782226
5,all,0.005118666126115085
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.001560534620520247
10,all,0.0021240216094660087
5,tf,0.007318618396137147
5,non_gene,0.004409870116797305
5,gene,0.0005824776949221672
5,all,0.004024204467214064
10,tf,0.004868635690385458
10,non_gene,0.002228333874010677
10,gene,0.003154363327217403
10,all,0.0024028127757639074
5,tf,0.0015641188409591775
5,non_gene,0.001162536967800584
5,gene,0.006140780846239091
5,all,0.010225754705901941
10,tf,0.0009731360619951396
10,non_gene,0.0014245881006774248
10,gene,0.002394982443662358
10,all,0.0036563259474838017
5,tf,0.003184656690531724
5,non_gene,0.0017639454974910742
5,gene,0.001874871003369211
5,all,0.0016614750131448007
10,tf,0.003958282449201763
10,non_gene,0.0008090669003265686
10,gene,0.0006592744318767495
10,all,0.004093543341809641
5,tf,0.008718503822134417
5,non_gene,0.0014485294359726096
5,gene,0.0017519605175492583
5,all,0.001162536967800584
10,tf,0.0024176918017969158
10,non_gene,0.0016046307042981176
10,gene,0.0008068241981463117
10,all,0.0014245881006774248
5,tf,0.008718503822134417
5,non_gene,0.008833910730857644
5,gene,0.0009971306546066006
5,all,0.001162536967800584
10,tf,0.0024176918017969158
10,non_gene,0.003928609287515002
10,gene,0.0022905391936069138
10,all,0.0014245881006774248
5,tf,0.0013362622024627048
5,non_gene,0.00551791393741268
5,gene,0.005862388043096571
5,all,0.004188625848955939
10,tf,0.003924374182964426
10,non_gene,0.00258139553076921
10,gene,0.002365940541623848
10,all,0.0018060102318111682
5,tf,0.003184656690531724
5,non_gene,0.0010172694210357621
5,gene,0.014254886246989593
5,all,0.007342511134022715
10,tf,0.003958282449201763
10,non_gene,0.0012399647694971334
10,gene,0.005088543171346178
10,all,0.005189806087132596
5,tf,0.003184656690531724
5,non_gene,0.002169370336812886
5,gene,0.0032144829505429745
5,all,0.004583163719337338
10,tf,0.003958282449201763
10,non_gene,0.0046423644779039945
10,gene,0.002926432529692655
10,all,0.0015402992924103856
5,tf,0.0016457153464539728
5,non_gene,0.002399090786091531
5,gene,0.0011878963626794949
5,all,0.001815509632990077
10,tf,0.0007632677120350462
10,non_gene,0.0011644814087211856
10,gene,0.0018698586344968883
10,all,0.0009509626399589182
5,tf,0.007318618396137147
5,non_gene,0.001162536967800584
5,gene,0.0036637178350107076
5,all,0.0017290829983320928
10,tf,0.004868635690385458
10,non_gene,0.0014245881006774248
10,gene,0.0016469315125995634
10,all,0.0005995960766896607
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.018362143740184484
5,all,0.012757081099645587
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.006185284309721195
10,all,0.004815657300690166
5,tf,0.007318618396137147
5,non_gene,0.005432934201049811
5,gene,0.011594571004963975
5,all,0.003268182180570989
10,tf,0.004868635690385458
10,non_gene,0.0026592434689524857
10,gene,0.004637744798950442
10,all,0.0019674601237858495
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0031494468216466905
5,all,0.0025703023620527662
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.001189924176826336
10,all,0.0018867521511990427
5,tf,0.0030049580326236363
5,non_gene,0.001162536967800584
5,gene,0.0031789510453903254
5,all,0.001162536967800584
10,tf,0.002471684196821603
10,non_gene,0.0014245881006774248
10,gene,0.003940499274534251
10,all,0.0014245881006774248
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.0024782018182523077
5,all,0.0020077740036797283
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.001999262511025053
10,all,0.0009553233241536405
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.01242521605719865
5,all,0.001162536967800584
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.003708882640669787
10,all,0.0014245881006774248
5,tf,0.002593660251318674
5,non_gene,0.007394879659683234
5,gene,0.0017418014614198757
5,all,0.003311710122672519
10,tf,0.0009962893157289172
10,non_gene,0.0023236798109602273
10,gene,0.0018016177066417542
10,all,0.0011668242498491907
5,tf,0.0016457153464539728
5,non_gene,0.013775677244833109
5,gene,0.0013414615119250093
5,all,0.004637061203425405
10,tf,0.0007632677120350462
10,non_gene,0.004128273792137509
10,gene,0.0021472886986038313
10,all,0.0024363402918332893
5,tf,0.002593660251318674
5,non_gene,0.0009360078381964763
5,gene,0.0017910587013516836
5,all,0.012554816422898213
10,tf,0.0009962893157289172
10,non_gene,0.0032270219670541634
10,gene,0.00073047363736048
10,all,0.004240319295897183
5,tf,0.002188899120358045
5,non_gene,0.0031365429736155684
5,gene,0.012628429413048894
5,all,0.0125347137939359
10,tf,0.001409089553005212
10,non_gene,0.0025278332014466594
10,gene,0.003984139864829901
10,all,0.004237024540329989
5,tf,0.0015641188409591775
5,non_gene,0.001162536967800584
5,gene,0.012523196873538584
5,all,0.0071690296677656435
10,tf,0.0009731360619951396
10,non_gene,0.0014245881006774248
10,gene,0.004232708892920109
10,all,0.005150046909225671
5,tf,0.004836326547890358
5,non_gene,0.0021449326810068312
5,gene,0.0033930277288600477
5,all,0.001162536967800584
10,tf,0.0018642675914886417
10,non_gene,0.0012693878098380186
10,gene,0.0018890932175348503
10,all,0.0014245881006774248
5,tf,0.006102608117883518
5,non_gene,0.0048434044488822915
5,gene,0.004005724206727741
5,all,0.00513292318776907
10,tf,0.002384842073467161
10,non_gene,0.0017141070542621391
10,gene,0.0017794626836740077
10,all,0.0016307709138189677
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0023878276409144148
5,all,0.0029704311484680403
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0018075050302216
10,all,0.002235697135450474
5,tf,0.0018273988970309283
5,non_gene,0.001162536967800584
5,gene,0.0025472637690834017
5,all,0.009076482651363666
10,tf,0.003474614226487009
10,non_gene,0.0014245881006774248
10,gene,0.001018470151437057
10,all,0.002577214401342501
5,tf,0.004023490377891852
5,non_gene,0.001162536967800584
5,gene,0.0016765137974854856
5,all,0.004300369617285903
10,tf,0.001563180956378441
10,non_gene,0.0014245881006774248
10,gene,0.0007845285947404221
10,all,0.0017207709658431495
5,tf,0.007266687927758439
5,non_gene,0.0011670533550268507
5,gene,0.00275094101635089
5,all,0.00586054865196702
10,tf,0.003305482058977979
10,non_gene,0.0023173072570424383
10,gene,0.0018741369392609973
10,all,0.002365814132232512
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.0142327567012687
5,all,0.005174726495732341
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.005085258415117922
10,all,0.002100062948840753
5,tf,0.00020794628010867056
5,non_gene,0.005655027479848247
5,gene,0.01426932755214921
5,all,0.004422256457092091
10,tf,0.0016256607745804065
10,non_gene,0.0026303502208087875
10,gene,0.0050913280281777345
10,all,0.002232577497823455
5,tf,0.00020794628010867056
5,non_gene,0.010236146366930866
5,gene,0.00016655161664271006
5,all,0.002766457432849037
10,tf,0.0016256607745804065
10,non_gene,0.0036580685671280607
10,gene,0.0009781689099440808
10,all,0.0025699715113484045
5,tf,0.0030032695550514443
5,non_gene,0.006558157639350798
5,gene,0.0013907464662304158
5,all,0.008600492907621531
10,tf,0.0022498408464392203
10,non_gene,0.002379809782545497
10,gene,0.0007318409447465572
10,all,0.002805777398989376
5,tf,0.0018005607259790884
5,non_gene,0.007402668544073468
5,gene,0.0027890815373910176
5,all,0.008297844265379214
10,tf,0.0034695836758976972
10,non_gene,0.0022555723135321832
10,gene,0.001436031817887003
10,all,0.002430922401573148
5,tf,0.008718503822134417
5,non_gene,0.0044089167808267025
5,gene,0.001988630176848631
5,all,0.0012569072989763541
10,tf,0.0024176918017969158
10,non_gene,0.0022270338568448926
10,gene,0.001911657723147767
10,all,0.0009693212000110793
5,tf,0.00249966227530904
5,non_gene,0.001162536967800584
5,gene,0.006426363120706079
5,all,0.009300990555552922
10,tf,0.001007434926897387
10,non_gene,0.0014245881006774248
10,gene,0.0030073467652250016
10,all,0.003437286882708444
5,tf,0.0016377315586074519
5,non_gene,0.005681435564535391
5,gene,0.00469854735813941
5,all,0.004644552778005829
10,tf,0.001782217828136158
10,non_gene,0.0019228844979891082
10,gene,0.001995216112927626
10,all,0.002444477661098374
5,tf,0.002188899120358045
5,non_gene,0.001162536967800584
5,gene,0.002102169917036831
5,all,0.0034384274606400916
10,tf,0.001409089553005212
10,non_gene,0.0014245881006774248
10,gene,0.001500200302363721
10,all,0.0014616930208029683
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.007135451889137237
5,all,0.003094282608205088
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.00514386673227798
10,all,0.0024918909868939776
5,tf,0.0016457153464539728
5,non_gene,0.004054564683582321
5,gene,0.002158560491032192
5,all,0.002034036335245187
10,tf,0.0007632677120350462
10,non_gene,0.0019048813372053734
10,gene,0.0017375966166758147
10,all,0.0011248316106817946
5,tf,0.009069517002965485
5,non_gene,0.0017798870416725903
5,gene,0.0031220595968838452
5,all,0.0024274201665316097
10,tf,0.0025770272412919014
10,non_gene,0.001154345639615075
10,gene,0.003925419268984566
10,all,0.001965367175560596
5,tf,0.002188899120358045
5,non_gene,0.018362810173425947
5,gene,0.007175760655121583
5,all,0.0018410142867229938
10,tf,0.001409089553005212
10,non_gene,0.006186255515864977
10,gene,0.005152876824054426
10,all,0.003477683768373885
5,tf,0.007266687927758439
5,non_gene,0.0006926018785036535
5,gene,0.004058824024705721
5,all,0.008319069451089688
10,tf,0.003305482058977979
10,non_gene,0.003175696314294045
10,gene,0.0017640972395709788
10,all,0.002293332874073551
5,tf,0.002188899120358045
5,non_gene,0.004396089726565116
5,gene,0.004647046884847088
5,all,0.001452337823406251
10,tf,0.001409089553005212
10,non_gene,0.002224982601696768
10,gene,0.002437604607157857
10,all,0.0034242493754810623
5,tf,0.004084546546799744
5,non_gene,0.0024938172326795004
5,gene,0.003311658889119832
5,all,0.007413252808080838
10,tf,0.0018948857925041977
10,non_gene,0.0020108682900501712
10,gene,0.0010813170498107428
10,all,0.005204318718184603
5,tf,0.008747472666196108
5,non_gene,0.005405963840956403
5,gene,0.002013905221103591
5,all,0.003997283141166692
10,tf,0.00241043209265581
10,non_gene,0.0025602532266033803
10,gene,0.0008736617346711928
10,all,0.0018758089422341742
5,tf,0.003985798909931152
5,non_gene,0.007204663022767013
5,gene,0.0032506768060874464
5,all,0.003112488547070536
10,tf,0.0027517696628705833
10,non_gene,0.004548457172437936
10,gene,0.001683903227499161
10,all,0.0011811509362709227
5,tf,0.0019668798496418668
5,non_gene,0.005402786715238199
5,gene,0.0044966636017392215
5,all,0.004931049999357582
10,tf,0.0017273246831364948
10,non_gene,0.0025551508171786507
10,gene,0.001831995864263999
10,all,0.002045880652164764
5,tf,0.006102608117883518
5,non_gene,0.005860469069343517
5,gene,0.0054302468649337415
5,all,0.0033963331582103204
10,tf,0.002384842073467161
10,non_gene,0.0023634304762077903
10,gene,0.0017394052110057787
10,all,0.0016756025879566224
5,tf,0.009069517002965485
5,non_gene,0.001162536967800584
5,gene,0.0036150764864786218
5,all,0.0009097451053625257
10,tf,0.0025770272412919014
10,non_gene,0.0014245881006774248
10,gene,0.004256766500257957
10,all,0.00120256198789278
5,tf,0.00113749098519563
5,non_gene,0.0003949657400713224
5,gene,0.00191874786330372
5,all,0.001200124836915588
10,tf,0.0027855342065602547
10,non_gene,0.004337232779206641
10,gene,0.0023832477702069427
10,all,0.0015487489291387642
5,tf,0.0019668798496418668
5,non_gene,0.0027397375750553435
5,gene,0.004508643466034939
5,all,0.014252820525362364
10,tf,0.0017273246831364948
10,non_gene,0.0022043519671194832
10,gene,0.00392185243502833
10,all,0.005089665316855419
5,tf,0.006592629097191147
5,non_gene,0.001162536967800584
5,gene,0.0025390526241986884
5,all,0.007536907987849539
10,tf,0.002393931692575622
10,non_gene,0.0014245881006774248
10,gene,0.0009837725118733854
10,all,0.002542883984306467
5,tf,0.0018273988970309283
5,non_gene,0.010059907809949465
5,gene,0.022484941181085554
5,all,0.0039719443803737575
10,tf,0.003474614226487009
10,non_gene,0.0050444404286098254
10,gene,0.006456601001704851
10,all,0.0017457270002752135
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.004486721703039328
5,all,0.005100533695360518
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.005634588884379934
10,all,0.0021185627199502752
5,tf,0.002593687394834895
5,non_gene,0.001162536967800584
5,gene,0.002883988669616815
5,all,0.0028902723610246374
10,tf,0.0010307875537607666
10,non_gene,0.0014245881006774248
10,gene,0.0015656168592598626
10,all,0.0018681463359547135
5,tf,0.00020794628010867056
5,non_gene,0.00314182821406331
5,gene,0.0036994599243887574
5,all,0.0033208408033691727
10,tf,0.0016256607745804065
10,non_gene,0.002523381230701333
10,gene,0.0016448467226084084
10,all,0.004191380792900302
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.0035304665789663873
5,all,0.0015543812111504744
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.0012586149332413678
10,all,0.001374792459219961
5,tf,0.008718503822134417
5,non_gene,0.008800998835016604
5,gene,0.005791980975205756
5,all,0.002795234149136127
10,tf,0.0024176918017969158
10,non_gene,0.003953002547026347
10,gene,0.0019972200455084695
10,all,0.0012929797943056968
5,tf,0.004084546546799744
5,non_gene,0.0020122297193277136
5,gene,0.004628856702661524
5,all,0.004793651414511732
10,tf,0.0018948857925041977
10,non_gene,0.0009231630792443566
10,gene,0.0018275473714506863
10,all,0.0017163145204818243
5,tf,0.003184656690531724
5,non_gene,0.001162536967800584
5,gene,0.0015268026775260217
5,all,0.008086095722301161
10,tf,0.003958282449201763
10,non_gene,0.0014245881006774248
10,gene,0.0022833554986852857
10,all,0.0023173534929667567
5,tf,0.003184656690531724
5,non_gene,0.001162536967800584
5,gene,0.0011629533474517661
5,all,0.0023271072023423787
10,tf,0.003958282449201763
10,non_gene,0.0014245881006774248
10,gene,0.0023164065738413803
10,all,0.0009847876586274347
5,tf,0.009069517002965485
5,non_gene,0.001162536967800584
5,gene,0.0005833083003373285
5,all,0.004229463286820364
10,tf,0.0025770272412919014
10,non_gene,0.0014245881006774248
10,gene,0.0013692961452431026
10,all,0.002002598518196026
5,tf,0.00016609183503816697
5,non_gene,0.002280375197482024
5,gene,0.0021099173550052615
5,all,0.002981799407217823
10,tf,0.0009561751935045105
10,non_gene,0.002272695763361595
10,gene,0.0011438128911842374
10,all,0.0022429307515393496
5,tf,0.0013362622024627048
5,non_gene,0.0017775855636972544
5,gene,0.003502983390010133
5,all,0.001162536967800584
10,tf,0.003924374182964426
10,non_gene,0.000930622268030639
10,gene,0.0023945341023813046
10,all,0.0014245881006774248
5,tf,0.003184656690531724
5,non_gene,0.012113890465213325
5,gene,0.0018612090485252675
5,all,0.003996081675918991
10,tf,0.003958282449201763
10,non_gene,0.0037972812134100197
10,gene,0.0034814462162151313
10,all,0.0017063393409531083
5,tf,0.003985798909931152
5,non_gene,0.0035913505603657235
5,gene,0.003539505266669004
5,all,0.0018115752646559904
10,tf,0.0027517696628705833
10,non_gene,0.0017022761907450972
10,gene,0.0016172395927385769
10,all,0.0021734295551994955
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.010274968877328988
5,all,0.005803953596753758
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.007431627932367229
10,all,0.0020008874684617323
5,tf,0.008718503822134417
5,non_gene,0.003864509465548213
5,gene,0.003017168907177364
5,all,0.0017330391959662285
10,tf,0.0024176918017969158
10,non_gene,0.0016210263926640677
10,gene,0.0018097233226637356
10,all,0.0011433764717990076
5,tf,0.009069517002965485
5,non_gene,0.003199830386657666
5,gene,0.010906291999463745
5,all,0.0009184156382222988
10,tf,0.0025770272412919014
10,non_gene,0.0019528439346429413
10,gene,0.003586817044907143
10,all,0.001207201098577822
5,tf,0.0015641188409591775
5,non_gene,0.004045487492951533
5,gene,0.005374592941740866
5,all,0.0027839172947128517
10,tf,0.0009731360619951396
10,non_gene,0.0024056033795827776
10,gene,0.0025480179577980675
10,all,0.001433926923147191
