clique_size,model_type,strength
10,gene,0.002480001506401445
5,tf,0.0030032695550514443
5,non_gene,0.0009860629312925633
5,gene,0.004019222208215023
10,tf,0.0022498408464392203
10,non_gene,0.002012674946784077
10,gene,0.0023980010235969194
5,tf,0.0041616759715812955
5,non_gene,0.0013098679034434482
5,gene,0.0021674536537969503
10,tf,0.0024754627468586334
10,non_gene,0.0012461370068917318
10,gene,0.004640914719224619
5,tf,0.008718503822134417
5,non_gene,0.006600346215954941
5,gene,0.0010992653718650367
10,tf,0.0024176918017969158
10,non_gene,0.002389930443314735
10,gene,0.0008526309596371256
5,tf,0.006102608117883518
5,non_gene,0.012564712715820334
5,gene,0.0051280965854758
10,tf,0.002384842073467161
10,non_gene,0.0042419346356493874
10,gene,0.001964847431169108
5,tf,0.0016377315586074519
5,non_gene,0.004176427494584379
5,gene,0.0027105214047729582
10,tf,0.001782217828136158
10,non_gene,0.0017889693168528478
10,gene,0.0013722498474038009
5,tf,0.004073066862450058
5,non_gene,0.002280462865427219
5,gene,0.0010053126055687496
10,tf,0.0017671410366945682
10,non_gene,0.001562799702601352
10,gene,0.001046037218858399
5,tf,0.002188899120358045
5,non_gene,0.001162536967800584
5,gene,0.0010934268391149895
10,tf,0.001409089553005212
10,non_gene,0.0014245881006774248
10,gene,0.0008462858322928617
5,tf,0.004301364601108379
5,non_gene,0.005560144158501427
5,gene,0.0008087866650211337
10,tf,0.0018869582679332034
10,non_gene,0.0025010100624478283
10,gene,0.001059229089782274
5,tf,0.00020794628010867056
5,non_gene,0.01197076672027816
5,gene,0.0040589890371268466
10,tf,0.0016256607745804065
10,non_gene,0.006363270403393614
10,gene,0.002826018245859339
5,tf,0.009069517002965485
5,non_gene,0.004050243690327405
5,gene,0.0033984521749105072
10,tf,0.0025770272412919014
10,non_gene,0.002408497918009644
10,gene,0.00420862776435393
5,tf,0.0016377315586074519
5,non_gene,0.002968211918051855
5,gene,0.008801623540381946
10,tf,0.001782217828136158
10,non_gene,0.0022396515141342834
10,gene,0.0039527266615573915
5,tf,0.0016457153464539728
5,non_gene,0.005375484881950486
5,gene,0.0029777347691607504
10,tf,0.0007632677120350462
10,non_gene,0.002553148381686607
10,gene,0.002237388581763721
5,tf,0.005786536501578402
5,non_gene,0.0014741036261833062
5,gene,0.001162536967800584
10,tf,0.0019439798672756363
10,non_gene,0.0011718174357353414
10,gene,0.0014245881006774248
5,tf,0.002188899120358045
5,non_gene,0.001162536967800584
5,gene,0.003446470850782064
10,tf,0.001409089553005212
10,non_gene,0.0014245881006774248
10,gene,0.0016501666755379088
5,tf,0.006102608117883518
5,non_gene,0.0011341770439727487
5,gene,0.002564618964797591
10,tf,0.002384842073467161
10,non_gene,0.002309644396851665
10,gene,0.0018848478029505167
5,tf,0.009069517002965485
5,non_gene,0.003098677419242663
5,gene,0.007360249586166953
10,tf,0.0025770272412919014
10,non_gene,0.0018271681867507148
10,gene,0.0022443856525818607
5,tf,0.00506875281166414
5,non_gene,0.0016604722398140942
5,gene,0.00329839067357824
10,tf,0.0021838623566707333
10,non_gene,0.004093058299520931
10,gene,0.004188495245914054
5,tf,0.004073066862450058
5,non_gene,0.0031258890016991787
5,gene,0.004039626676388413
10,tf,0.0017671410366945682
10,non_gene,0.002519123114286441
10,gene,0.0024063113653244286
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.0015814229261801294
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.0007210356007736943
5,tf,0.003985798909931152
5,non_gene,0.002766500305874999
5,gene,0.0030183355342198064
10,tf,0.0027517696628705833
10,non_gene,0.00424437139357077
10,gene,0.003089696955855709
5,tf,0.0019565369102527647
5,non_gene,0.004455428192796524
5,gene,0.0026361214848536676
10,tf,0.0008624148155770028
10,non_gene,0.005626795716213305
10,gene,0.0013550380368815404
5,tf,0.0015855331810488299
5,non_gene,0.001162536967800584
5,gene,0.007041928722669039
10,tf,0.0005726692968831302
10,non_gene,0.0014245881006774248
10,gene,0.0025588848542867633
5,tf,0.006102608117883518
5,non_gene,0.0013210614634806207
5,gene,0.001162536967800584
10,tf,0.002384842073467161
10,non_gene,0.0009183209007732697
10,gene,0.0014245881006774248
5,tf,0.0041616759715812955
5,non_gene,0.008030422154740658
5,gene,0.0017370863236002795
10,tf,0.0024754627468586334
10,non_gene,0.002390501818665884
10,gene,0.0017240443929626484
5,tf,0.008718503822134417
5,non_gene,0.001704542919965905
5,gene,0.0021049147469280978
10,tf,0.0024176918017969158
10,non_gene,0.0007935572342310788
10,gene,0.0009752240844945549
5,tf,0.007318618396137147
5,non_gene,0.012769892597284357
5,gene,0.00201163210015907
10,tf,0.004868635690385458
10,non_gene,0.004819070096708871
10,gene,0.0009555340957911833
5,tf,0.007318618396137147
5,non_gene,0.013000010786326616
5,gene,0.0028097315584307003
10,tf,0.004868635690385458
10,non_gene,0.004963905375488047
10,gene,0.001442764975278317
5,tf,0.007318618396137147
5,non_gene,0.0029539854702700314
5,gene,0.005454393408635387
10,tf,0.004868635690385458
10,non_gene,0.0015823610630679805
10,gene,0.002567005797402854
5,tf,0.009069517002965485
5,non_gene,0.018716838018817007
5,gene,0.005414398427282747
10,tf,0.0025770272412919014
10,non_gene,0.010961624680895342
10,gene,0.002558055486219084
5,tf,0.009069517002965485
5,non_gene,0.003193736406278829
5,gene,0.0012631733988280496
10,tf,0.0025770272412919014
10,non_gene,0.003942201469203102
10,gene,0.0012383416740295483
5,tf,0.006102608117883518
5,non_gene,0.005419570231218489
5,gene,0.0031070124284182043
10,tf,0.002384842073467161
10,non_gene,0.002469314037605336
10,gene,0.0028984180777798106
5,tf,0.00388732600317742
5,non_gene,0.007335722437993233
5,gene,0.0009879020402164475
10,tf,0.0016280926813630819
10,non_gene,0.0022907880585414852
10,gene,0.0009289167774133651
5,tf,0.0016377315586074519
5,non_gene,0.001744069428809641
5,gene,0.005174726495732341
10,tf,0.001782217828136158
10,non_gene,0.0007809315042761822
10,gene,0.002100062948840753
5,tf,0.0015717677296565099
5,non_gene,0.001162536967800584
5,gene,0.0030689431296234628
10,tf,0.0012747384482801516
10,non_gene,0.0014245881006774248
10,gene,0.0024867738433194063
5,tf,0.0030049580326236363
5,non_gene,0.0020744792951250526
5,gene,0.0029080746711298315
10,tf,0.002471684196821603
10,non_gene,0.0011337262171135355
10,gene,0.0014196488558993103
5,tf,0.008718503822134417
5,non_gene,0.0028446087865226567
5,gene,0.005753520871998853
10,tf,0.0024176918017969158
10,non_gene,0.0014095882433500387
10,gene,0.002478405915805855
5,tf,0.006102608117883518
5,non_gene,0.002271868567015677
5,gene,0.004382493878217712
10,tf,0.002384842073467161
10,non_gene,0.0012330272406341298
10,gene,0.001807851233826702
5,tf,0.006102608117883518
5,non_gene,0.0035607549290672274
5,gene,0.001162536967800584
10,tf,0.002384842073467161
10,non_gene,0.002199427753879679
10,gene,0.0014245881006774248
5,tf,0.01250670737693361
5,non_gene,0.001162536967800584
5,gene,0.007455406141522557
10,tf,0.004229758221423301
10,non_gene,0.0014245881006774248
10,gene,0.0027447688991760455
5,tf,0.003985798909931152
5,non_gene,0.005137270985419901
5,gene,0.005396436596004413
10,tf,0.0027517696628705833
10,non_gene,0.0021253079077364384
10,gene,0.001714411798682151
5,tf,0.007152139355014736
5,non_gene,0.001162536967800584
5,gene,0.0013220641269143017
10,tf,0.005146806003588634
10,non_gene,0.0014245881006774248
10,gene,0.001249715070376195
5,tf,0.003184656690531724
5,non_gene,0.010218763612884528
5,gene,0.007313459657472543
10,tf,0.003958282449201763
10,non_gene,0.003655406807418468
10,gene,0.005185318726689025
5,tf,0.00249966227530904
5,non_gene,0.0018623099315625026
5,gene,0.0011017683732052457
10,tf,0.001007434926897387
10,non_gene,0.002185406868385186
10,gene,0.0008471687986136336
5,tf,0.009069517002965485
5,non_gene,0.001162536967800584
5,gene,0.0029705836237309755
10,tf,0.0025770272412919014
10,non_gene,0.0014245881006774248
10,gene,0.0022409283510051825
5,tf,0.00113749098519563
5,non_gene,0.001225538424853592
5,gene,0.002577677406966388
10,tf,0.0027855342065602547
10,non_gene,0.0015465519462141257
10,gene,0.001028308179638551
5,tf,0.007152139355014736
5,non_gene,0.0036712891397851894
5,gene,0.0063782624188561815
10,tf,0.005146806003588634
10,non_gene,0.0026054196840932108
10,gene,0.0029904354246190726
5,tf,0.008747472666196108
5,non_gene,0.001162536967800584
5,gene,0.010212394705702533
10,tf,0.00241043209265581
10,non_gene,0.0014245881006774248
10,gene,0.0036539455770856853
5,tf,0.004330494152922419
5,non_gene,0.0034738578552378475
5,gene,0.018710949276796368
10,tf,0.0018950172852382717
10,non_gene,0.0016562526765280829
10,gene,0.010963122555155056
5,tf,0.0015855331810488299
5,non_gene,0.005168434685508235
5,gene,0.0039913953321734
10,tf,0.0005726692968831302
10,non_gene,0.0021361699186385093
10,gene,0.0017216922284812074
5,tf,0.003184656690531724
5,non_gene,0.0013767822985731165
5,gene,0.00249966227530904
10,tf,0.003958282449201763
10,non_gene,0.0005737844313187564
10,gene,0.001007434926897387
5,tf,0.0016457153464539728
5,non_gene,0.0028496569373007057
5,gene,0.002274145862840677
10,tf,0.0007632677120350462
10,non_gene,0.0014491289393362154
10,gene,0.0022663429738380932
5,tf,0.00388732600317742
5,non_gene,0.008099995603315466
5,gene,0.004081646925692002
10,tf,0.0016280926813630819
10,non_gene,0.0023245539994660265
10,gene,0.0022634031021218975
5,tf,0.008718503822134417
5,non_gene,0.0019586341662551658
5,gene,0.005763869715573719
10,tf,0.0024176918017969158
10,non_gene,0.002389752790588288
10,gene,0.001991536237529947
5,tf,0.0033850527937118327
5,non_gene,0.001162536967800584
5,gene,0.005112684622644144
10,tf,0.0016950213350591591
10,non_gene,0.0014245881006774248
10,gene,0.0016252905466171464
5,tf,0.003039706997417428
5,non_gene,0.007122182279712246
5,gene,0.0032355083916173486
10,tf,0.002480642197210861
10,non_gene,0.004824983220068814
10,gene,0.0019590506068550427
5,tf,0.008718503822134417
5,non_gene,0.00487292999175617
5,gene,0.005406871133475395
10,tf,0.0024176918017969158
10,non_gene,0.0020326814300763033
10,gene,0.0025549728381833196
5,tf,0.002188899120358045
5,non_gene,0.002981512265747772
5,gene,0.0030507448323218596
10,tf,0.001409089553005212
10,non_gene,0.0022425361740647525
10,gene,0.0016863373747174719
5,tf,0.0015855331810488299
5,non_gene,0.0053715661428599985
5,gene,0.0031166938358776464
10,tf,0.0005726692968831302
10,non_gene,0.0025476455293340227
10,gene,0.003938630380554393
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.004449696632740453
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.005626114624587467
5,tf,0.0041616759715812955
5,non_gene,0.001162536967800584
5,gene,0.004606901972612822
10,tf,0.0024754627468586334
10,non_gene,0.0014245881006774248
10,gene,0.0023116803229398897
5,tf,0.008718503822134417
5,non_gene,0.002599546862171016
5,gene,0.0030542006185179443
10,tf,0.0024176918017969158
10,non_gene,0.001894085078404249
10,gene,0.00248274947931412
5,tf,0.005786536501578402
5,non_gene,0.006628173397284455
5,gene,0.018351204548541458
10,tf,0.0019439798672756363
10,non_gene,0.0023602373448047853
10,gene,0.006182225079924112
5,tf,0.007530062280785362
5,non_gene,0.006396510461635622
5,gene,0.004123581743841878
10,tf,0.0025404864658025226
10,non_gene,0.002996799322885761
10,gene,0.0017799452579766255
5,tf,0.007152139355014736
5,non_gene,0.0029916850879397995
5,gene,0.005427240650789803
10,tf,0.005146806003588634
10,non_gene,0.002250279059038205
10,gene,0.0017195565214620818
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.012634148592155062
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.00398485691161465
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0032434839191313675
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.0016821745579584867
5,tf,0.0018273988970309283
5,non_gene,0.006104622108992677
5,gene,0.00025236990248518804
10,tf,0.003474614226487009
10,non_gene,0.0025305327196576436
10,gene,0.0018849596052444764
5,tf,0.00506875281166414
5,non_gene,0.004125057962998139
5,gene,0.0009260140802833811
10,tf,0.0021838623566707333
10,non_gene,0.0017905465857185104
10,gene,0.0012074527909697545
5,tf,0.00113749098519563
5,non_gene,0.0041760527883578456
5,gene,0.001162536967800584
10,tf,0.0027855342065602547
10,non_gene,0.0024783796594252954
10,gene,0.0014245881006774248
5,tf,0.0018273988970309283
5,non_gene,0.004002324245121952
5,gene,0.003428060150853152
10,tf,0.003474614226487009
10,non_gene,0.00177793674021364
10,gene,0.001647685735502401
5,tf,0.003184656690531724
5,non_gene,0.0051050674044061705
5,gene,0.007251005532320112
10,tf,0.003958282449201763
10,non_gene,0.002119301494070589
10,gene,0.003301997273212049
5,tf,0.006432983783858225
5,non_gene,0.0038892850080879575
5,gene,0.006379058096258623
10,tf,0.003004148879436947
10,non_gene,0.0014591840506948694
10,gene,0.002989582096996016
5,tf,0.00506875281166414
5,non_gene,0.004185338572777588
5,gene,0.0048666285458610955
10,tf,0.0021838623566707333
10,non_gene,0.002120839342045697
10,gene,0.002030365967643472
5,tf,0.006102608117883518
5,non_gene,0.0018788526658927427
5,gene,0.003798085507686706
10,tf,0.002384842073467161
10,non_gene,0.004369970450509512
10,gene,0.0018969760237767554
5,tf,0.002188899120358045
5,non_gene,0.0007871394176175312
5,gene,0.005708206832968433
10,tf,0.001409089553005212
10,non_gene,0.0022201227933801864
10,gene,0.001928833668752006
5,tf,0.004836326547890358
5,non_gene,0.0027698010942791115
5,gene,0.0054053406823074066
10,tf,0.0018642675914886417
10,non_gene,0.0018118221514891709
10,gene,0.002556610601184071
5,tf,0.01250670737693361
5,non_gene,0.006600797238053045
5,gene,0.0024214811299070526
10,tf,0.004229758221423301
10,non_gene,0.003054577670143426
10,gene,0.0014138412945502005
5,tf,0.00388732600317742
5,non_gene,0.002760817715665699
5,gene,0.002863548807864189
10,tf,0.0016280926813630819
10,non_gene,0.003725047471734945
10,gene,0.0014516228149585994
5,tf,0.00506875281166414
5,non_gene,0.012749674895259458
5,gene,0.00481863125064403
10,tf,0.0021838623566707333
10,non_gene,0.0048163078503451065
10,gene,0.00226518586271214
5,tf,0.0016377315586074519
5,non_gene,0.0056486888370171125
5,gene,0.003688217628821772
10,tf,0.001782217828136158
10,non_gene,0.00203358988348195
10,gene,0.0024787039209512355
5,tf,0.004140288987529124
5,non_gene,0.002116149839836935
5,gene,0.0021091137395724347
10,tf,0.0024707461755637053
10,non_gene,0.0012632248764638044
10,gene,0.0012609269154292373
5,tf,0.00388732600317742
5,non_gene,0.0032591923935418473
5,gene,0.004725310533706996
10,tf,0.0016280926813630819
10,non_gene,0.003975856295274971
10,gene,0.001838485344754087
5,tf,0.0013362622024627048
5,non_gene,0.002761673345618098
5,gene,0.004627334410572352
10,tf,0.003924374182964426
10,non_gene,0.004243291897594292
10,gene,0.0024366268356600523
5,tf,0.0018273988970309283
5,non_gene,0.005410161813969211
5,gene,0.0028457162923760603
10,tf,0.003474614226487009
10,non_gene,0.0025587367105328065
10,gene,0.002212163028552238
5,tf,0.008747472666196108
5,non_gene,0.001162536967800584
5,gene,0.014258473972404363
10,tf,0.00241043209265581
10,non_gene,0.0014245881006774248
10,gene,0.005090597454840239
5,tf,0.0041616759715812955
5,non_gene,0.0015604149537527274
5,gene,0.010216883607008167
10,tf,0.0024754627468586334
10,non_gene,0.0013819056634583292
10,gene,0.0036537879538119057
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.00463575516152066
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.0018265528823185394
5,tf,0.00020794628010867056
5,non_gene,0.0021272404396868432
5,gene,0.001162536967800584
10,tf,0.0016256607745804065
10,non_gene,0.0012662720408199088
10,gene,0.0014245881006774248
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.0024758550616159466
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.001724415558857915
5,tf,0.007318618396137147
5,non_gene,0.0002539718991529498
5,gene,0.0025693417234687104
10,tf,0.004868635690385458
10,non_gene,0.0037823354276160853
10,gene,0.0016036928139781658
5,tf,0.0021113284968450746
5,non_gene,0.004011905774169842
5,gene,0.004132844035317806
10,tf,0.0012613613140741587
10,non_gene,0.0023971122548703673
10,gene,0.0017830242760016465
5,tf,0.0018273988970309283
5,non_gene,0.01967479023829285
5,gene,0.002935747242357677
10,tf,0.003474614226487009
10,non_gene,0.005752899484756772
10,gene,0.0015773055084399993
5,tf,0.00016609183503816697
5,non_gene,0.0010961204986739408
5,gene,0.003130755926219908
10,tf,0.0009561751935045105
10,non_gene,0.001087098103671887
10,gene,0.0025222344945469307
5,tf,0.009069517002965485
5,non_gene,0.0037334282102241406
5,gene,0.004395673470483911
10,tf,0.0025770272412919014
10,non_gene,0.0026199500354094113
10,gene,0.002226031196281971
5,tf,0.006432983783858225
5,non_gene,0.001162536967800584
5,gene,0.002966102908498452
10,tf,0.003004148879436947
10,non_gene,0.0014245881006774248
10,gene,0.002235204573530586
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.01591687605468504
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.005379371510569685
5,tf,0.00113749098519563
5,non_gene,0.001162536967800584
5,gene,0.0032566573136185543
10,tf,0.0027855342065602547
10,non_gene,0.0014245881006774248
10,gene,0.0016842588419614367
5,tf,0.0041616759715812955
5,non_gene,0.0017152109586167866
5,gene,0.018671845025447126
10,tf,0.0024754627468586334
10,non_gene,0.0014294771451353655
10,gene,0.010953281691573159
5,tf,0.00249966227530904
5,non_gene,0.002034891636676787
5,gene,0.0014259444048312902
10,tf,0.001007434926897387
10,non_gene,0.0009457968312563281
10,gene,0.0005847546478296053
5,tf,0.004301364601108379
5,non_gene,0.001162536967800584
5,gene,0.0041836273002726476
10,tf,0.0018869582679332034
10,non_gene,0.0014245881006774248
10,gene,0.0017910186387180113
5,tf,0.007318618396137147
5,non_gene,0.008140060569025758
5,gene,0.0007100002231311444
10,tf,0.004868635690385458
10,non_gene,0.004724417889659392
10,gene,0.0031769365576417782
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.019672950444654506
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.005753731671964038
5,tf,0.006432983783858225
5,non_gene,0.0015897381133897243
5,gene,0.003115315750256969
10,tf,0.003004148879436947
10,non_gene,0.001010373608993788
10,gene,0.0025152328803016554
5,tf,0.0016457153464539728
5,non_gene,0.001162536967800584
5,gene,0.007545315656067336
10,tf,0.0007632677120350462
10,non_gene,0.0014245881006774248
10,gene,0.0025451655275541144
5,tf,0.0023214654384431954
5,non_gene,0.001162536967800584
5,gene,0.0018310282945145466
10,tf,0.0011118954810016308
10,non_gene,0.0014245881006774248
10,gene,0.0034775619465037366
5,tf,0.003122243786687652
5,non_gene,0.0016869395205525565
5,gene,0.0036010633838358614
10,tf,0.0025168283902468136
10,non_gene,0.0007894298957377185
10,gene,0.0022071331745553775
5,tf,0.009069517002965485
5,non_gene,0.0020103559867778167
5,gene,0.007989101582346475
10,tf,0.0025770272412919014
10,non_gene,0.001916338891399227
10,gene,0.0023794782450807027
5,tf,0.0018273988970309283
5,non_gene,0.008597112047434333
5,gene,0.0014591773260543305
10,tf,0.003474614226487009
10,non_gene,0.00354166068003694
10,gene,0.0009491154311367155
5,tf,0.003039706997417428
5,non_gene,0.006614763111167478
5,gene,0.003690594065119421
10,tf,0.002480642197210861
10,non_gene,0.0026770131552022003
10,gene,0.003982546866257323
5,tf,0.006102608117883518
5,non_gene,0.001162536967800584
5,gene,0.002009947974370803
10,tf,0.002384842073467161
10,non_gene,0.0014245881006774248
10,gene,0.0019189828493732972
5,tf,0.00016867969009658069
5,non_gene,0.003083527568021814
5,gene,0.003306740841623168
10,tf,0.00020029485089943417
10,non_gene,0.0025168181339642864
10,gene,0.004189585670145166
5,tf,0.0013362622024627048
5,non_gene,0.001162536967800584
5,gene,0.0030815518794928957
10,tf,0.003924374182964426
10,non_gene,0.0014245881006774248
10,gene,0.002298045761007259
5,tf,0.008110970228243888
5,non_gene,0.001788805824035854
5,gene,0.003109717327849165
10,tf,0.004718423932464132
10,non_gene,0.0007857336526324663
10,gene,0.0025142291769656515
5,tf,0.0023214654384431954
5,non_gene,0.006377321239020248
5,gene,0.004129495376922885
10,tf,0.0011118954810016308
10,non_gene,0.0029914804026310833
10,gene,0.001979556748577368
5,tf,0.0018273988970309283
5,non_gene,0.0021025164345652527
5,gene,0.007142233455145234
10,tf,0.003474614226487009
10,non_gene,0.001261089849682251
10,gene,0.005144513349448226
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.005274766551137384
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.001836009577865839
5,tf,0.00020794628010867056
5,non_gene,0.0006926018785036535
5,gene,0.014164013817787955
10,tf,0.0016256607745804065
10,non_gene,0.003175696314294045
10,gene,0.004216942785648504
5,tf,0.009069517002965485
5,non_gene,0.001473749106240566
5,gene,0.010292502319673958
10,tf,0.0025770272412919014
10,non_gene,0.001610319835775908
10,gene,0.007434840477086594
5,tf,0.005500646429449851
5,non_gene,0.01350148783203729
5,gene,0.007093263286720738
10,tf,0.0018854633814745525
10,non_gene,0.004444078176277449
10,gene,0.004818556777181811
5,tf,0.008718503822134417
5,non_gene,0.001162536967800584
5,gene,0.0033345170555318313
10,tf,0.0024176918017969158
10,non_gene,0.0014245881006774248
10,gene,0.004195582634180434
5,tf,0.0030049580326236363
5,non_gene,0.001162536967800584
5,gene,0.013234453864442875
10,tf,0.002471684196821603
10,non_gene,0.0014245881006774248
10,gene,0.004949521271285465
5,tf,0.0016377315586074519
5,non_gene,0.002777856390829032
5,gene,0.007633140486490532
10,tf,0.001782217828136158
10,non_gene,0.001880118133589473
10,gene,0.003753498861793821
5,tf,0.008718503822134417
5,non_gene,0.0020744792951250526
5,gene,0.002533829282977
10,tf,0.0024176918017969158
10,non_gene,0.0011337262171135355
10,gene,0.0010135281897786222
5,tf,0.00249966227530904
5,non_gene,0.003543022953868792
5,gene,0.0006737744668943566
10,tf,0.001007434926897387
10,non_gene,0.0019318264318423342
10,gene,0.0004184192512983811
5,tf,0.00506875281166414
5,non_gene,0.012227543129747175
5,gene,0.010281210616599017
10,tf,0.0021838623566707333
10,non_gene,0.003663048130606874
10,gene,0.007433612112921289
5,tf,0.004084546546799744
5,non_gene,0.007175986622142248
5,gene,0.0029657988227475333
10,tf,0.0018948857925041977
10,non_gene,0.005192169685528679
10,gene,0.0022341489580915553
5,tf,0.004084546546799744
5,non_gene,0.010831263875698851
5,gene,0.007614484377940378
10,tf,0.0018948857925041977
10,non_gene,0.003912936624615072
10,gene,0.002561392441822023
5,tf,0.00388732600317742
5,non_gene,0.0039658939825597
5,gene,0.0057423441048814906
10,tf,0.0016280926813630819
10,non_gene,0.001882562981230675
10,gene,0.00198722540150872
5,tf,0.00506875281166414
5,non_gene,0.003587879482410667
5,gene,0.0034386093016781512
10,tf,0.0021838623566707333
10,non_gene,0.0024648709483747486
10,gene,0.0014620063485747893
5,tf,0.007318618396137147
5,non_gene,0.0014383450969386066
5,gene,0.006590743118343015
10,tf,0.004868635690385458
10,non_gene,0.001162839758398184
10,gene,0.003049608041463556
5,tf,0.008718503822134417
5,non_gene,0.005126606730856315
5,gene,0.004394218417778175
10,tf,0.0024176918017969158
10,non_gene,0.0030539799319474277
10,gene,0.0022264565686670214
5,tf,0.013736707395766759
5,non_gene,0.001162536967800584
5,gene,0.0032041907670722373
10,tf,0.004117569455684192
10,non_gene,0.0014245881006774248
10,gene,0.0019520911347339074
5,tf,0.00205620712372507
5,non_gene,0.002827674979685381
5,gene,0.0023280928947015792
10,tf,0.0009450178418153181
10,non_gene,0.001406553933899497
10,gene,0.0011783359979497753
5,tf,0.00388732600317742
5,non_gene,0.001162536967800584
5,gene,0.004393625813116125
10,tf,0.0016280926813630819
10,non_gene,0.0014245881006774248
10,gene,0.004477864013931355
5,tf,0.002003165650127718
5,non_gene,0.0039012990504988174
5,gene,0.004005521334704489
10,tf,0.000939888551805556
10,non_gene,0.001931679223086047
10,gene,0.001780564752900256
5,tf,0.00506875281166414
5,non_gene,0.001162536967800584
5,gene,0.003945969054927033
10,tf,0.0021838623566707333
10,non_gene,0.0014245881006774248
10,gene,0.0030565732081052647
5,tf,0.004073066862450058
5,non_gene,0.0014322146263614252
5,gene,0.019674144240339007
10,tf,0.0017671410366945682
10,non_gene,0.0012732681975070068
10,gene,0.0057531684519893074
5,tf,0.007266687927758439
5,non_gene,0.0020825813319725554
5,gene,0.0016547317950553724
10,tf,0.003305482058977979
10,non_gene,0.0014757495651973882
10,gene,0.0013180635705622738
5,tf,0.0021113284968450746
5,non_gene,0.001162536967800584
5,gene,0.002996292862077446
10,tf,0.0012613613140741587
10,non_gene,0.0014245881006774248
10,gene,0.002241943293930313
5,tf,0.0015641188409591775
5,non_gene,0.0011470501715258273
5,gene,0.0021735549611614892
10,tf,0.0009731360619951396
10,non_gene,0.0012272259052657154
10,gene,0.0014040175202104258
5,tf,0.006592629097191147
5,non_gene,0.008803711085424487
5,gene,0.0031425755248625565
10,tf,0.002393931692575622
10,non_gene,0.0024354133701271225
10,gene,0.003948201413733683
5,tf,0.0015641188409591775
5,non_gene,0.001162536967800584
5,gene,0.002497776929944433
10,tf,0.0009731360619951396
10,non_gene,0.0014245881006774248
10,gene,0.002111896320386105
5,tf,0.005500646429449851
5,non_gene,0.001162536967800584
5,gene,0.005563801504659093
10,tf,0.0018854633814745525
10,non_gene,0.0014245881006774248
10,gene,0.0018967435957943754
5,tf,0.006102608117883518
5,non_gene,0.005512465600290313
5,gene,0.0027512147223030933
10,tf,0.002384842073467161
10,non_gene,0.002580538103559625
10,gene,0.001428430673471111
5,tf,0.0016377315586074519
5,non_gene,0.0032553483032787905
5,gene,0.002126230659403512
10,tf,0.001782217828136158
10,non_gene,0.0016851592574381334
10,gene,0.001264849801374125
5,tf,0.0023214654384431954
5,non_gene,0.001162536967800584
5,gene,0.006584615221830877
10,tf,0.0011118954810016308
10,non_gene,0.0014245881006774248
10,gene,0.003048246286683081
5,tf,0.0016377315586074519
5,non_gene,0.001162536967800584
5,gene,0.0016058338141650952
10,tf,0.001782217828136158
10,non_gene,0.0014245881006774248
10,gene,0.0011579808713137775
5,tf,0.00249966227530904
5,non_gene,0.001965895815948327
5,gene,0.00181701782565563
10,tf,0.001007434926897387
10,non_gene,0.0012205427473910057
10,gene,0.0007378330221646176
5,tf,0.0018005607259790884
5,non_gene,0.00399672363841652
5,gene,0.005396957806572695
10,tf,0.0034695836758976972
10,non_gene,0.0017804331191946406
10,gene,0.0017151283909840746
5,tf,0.003039706997417428
5,non_gene,0.001162536967800584
5,gene,0.006575563360581352
10,tf,0.002480642197210861
10,non_gene,0.0014245881006774248
10,gene,0.003047797256225526
5,tf,0.00205620712372507
5,non_gene,0.01296898176273821
5,gene,0.018341310515112553
10,tf,0.0009450178418153181
10,non_gene,0.004955750532084889
10,gene,0.0061800264058288
5,tf,0.00020794628010867056
5,non_gene,0.001162536967800584
5,gene,0.012778520409930386
10,tf,0.0016256607745804065
10,non_gene,0.0014245881006774248
10,gene,0.004820421591864565
5,tf,0.01250670737693361
5,non_gene,0.001162536967800584
5,gene,0.004195914586002739
10,tf,0.004229758221423301
10,non_gene,0.0014245881006774248
10,gene,0.0019978573685137087
5,tf,0.0015855331810488299
5,non_gene,0.001162536967800584
5,gene,0.00513003531087017
10,tf,0.0005726692968831302
10,non_gene,0.0014245881006774248
