alpha,k,pval,fold_change
0.6419859178218147,27,0.18035864569172008,1.605455303439887
0.6419859178218147,28,0.17038907231177575,1.655673821576973
0.6419859178218147,29,0.1678643102220496,1.6653009114276551
0.6419859178218147,30,0.16511296691914287,1.6815935695402908
0.6419859178218147,31,0.1630737360005179,1.6907182265044274
0.6419859178218147,32,0.16945037871431345,1.6537341276034738
0.6419859178218147,33,0.1678319414773095,1.6600307655256537
0.6419859178218147,34,0.16974169741697417,1.6513898402337157
0.6419859178218147,35,0.17116592218553764,1.6424963691210728
0.6419859178218147,36,0.17093934097235708,1.6452674051346021
0.6419859178218147,37,0.16812326017997023,1.6579885995804944
0.6419859178218147,38,0.1669256166245873,1.6619668914373584
0.6419859178218147,39,0.1650482294296627,1.6780709094488737
0.6419859178218147,40,0.16482164821648215,1.6767406164886636
0.6419859178218147,41,0.16342979219265877,1.6866348110114744
0.6419859178218147,42,0.16275004855311712,1.6864082067720831
0.6419859178218147,43,0.16249109859519648,1.686390401060817
0.6419859178218147,44,0.16423901081116074,1.6765350933738623
0.6419859178218147,45,0.16579271055868453,1.6670559883134373
0.6419859178218147,46,0.1644655920243413,1.6723907615966926
0.6419859178218147,47,0.15779763060788501,1.7118906713318163
0.6419859178218147,48,0.16038713018709133,1.6982453418317829
0.6419859178218147,49,0.15899527416326795,1.7043388034875462
0.6419859178218147,50,0.15456075613387713,1.7271512676243994
0.514369636666415,3,0.26597397552922897,1.233971856506988
0.514369636666415,4,0.23587104292095554,1.267126068557801
0.514369636666415,5,0.14297274551692885,1.5019995086979294
0.514369636666415,6,0.20194859843335275,1.359574311022475
0.514369636666415,7,0.1648863857059623,1.497806141092484
0.514369636666415,8,0.15530523726289894,1.5654514200663658
0.514369636666415,9,0.1861526510001942,1.4782668091066953
0.514369636666415,10,0.17009775360911503,1.5608702335844564
0.514369636666415,11,0.2001683174726484,1.4687442237621031
0.514369636666415,12,0.18864504434518028,1.5206917347743825
0.514369636666415,13,0.19301482488509095,1.5177373018251907
0.514369636666415,14,0.18045575192594032,1.5727606810629102
0.514369636666415,15,0.19388878099307308,1.5280846865641842
0.514369636666415,16,0.18230077037612483,1.5799476829949508
0.514369636666415,17,0.18579659480805336,1.568617386879196
0.514369636666415,18,0.1817181329708034,1.598926417189535
0.514369636666415,19,0.18178287046028355,1.5993685560488282
0.514369636666415,20,0.18317472648410696,1.5923404915530222
0.514369636666415,21,0.18673528840551562,1.5842213335777708
0.514369636666415,22,0.18686476338447594,1.5830495566490848
0.514369636666415,23,0.1937269372693727,1.5565953221665214
0.514369636666415,24,0.1879976694503787,1.5828161297816485
0.514369636666415,25,0.18366025765520813,1.6022382622497122
0.514369636666415,26,0.17404674046740468,1.6530080322795995
0.514369636666415,27,0.1781575710493947,1.631892078908494
0.514369636666415,28,0.17550333398070822,1.6448395962043945
0.514369636666415,29,0.17320515310416262,1.6584793378862819
0.514369636666415,30,0.17236356574092057,1.6663740405504348
0.514369636666415,31,0.17563280895966854,1.6511505408234028
0.514369636666415,32,0.18084417686282125,1.6248457646396675
0.514369636666415,33,0.18424289506052954,1.6085792998870352
0.514369636666415,34,0.18165339548132323,1.6199061200650537
