alpha,k,pval,fold_change
0.7626964602643213,38,0.17376524695060988,1.3105339294221843
0.7626964602643213,39,0.15716856628674264,1.3378579850802945
0.7626964602643213,40,0.16416716656668667,1.318906168367417
0.7626964602643213,41,0.15536892621475704,1.3297538522226358
0.7626964602643213,42,0.16976604679064186,1.2999039077904808
0.7626964602643213,43,0.1875624875024995,1.2678258617818638
0.7626964602643213,44,0.1775644871025795,1.2774044621273548
0.7626964602643213,45,0.14877024595080984,1.3250289752311846
0.7626964602643213,46,0.1401719656068786,1.3386203321204229
0.7626964602643213,47,0.15556888622275544,1.299951771764545
0.7626964602643213,48,0.15396920615876825,1.3011631656841376
0.7626964602643213,49,0.14157168566286743,1.321770052615282
0.7626964602643213,50,0.14917016596680663,1.3073575643893496
0.7463674027456643,3,0.4843031393721256,1.1050651573336214
0.7463674027456643,4,0.5456908618276345,0.7798309019003359
0.7463674027456643,5,0.5920815836832634,0.6561380745025986
0.7463674027456643,6,0.6122775444911018,0.6266747302432062
0.7463674027456643,7,0.6102779444111178,0.662400741154462
0.7463674027456643,8,0.6270745850829834,0.6662871142527721
0.7463674027456643,9,0.5996800639872025,0.7381064810686266
0.7463674027456643,10,0.5382923415316937,0.8951932894482865
0.7463674027456643,11,0.5536892621475705,0.883149308031178
0.7463674027456643,12,0.5440911817636472,0.9138219625335825
0.7463674027456643,13,0.5118976204759048,0.981299330878671
0.7463674027456643,14,0.5152969406118776,0.9737888655470817
0.7463674027456643,15,0.5342931413717257,0.9446751364136151
0.7463674027456643,16,0.5518896220755849,0.9243681970950695
0.7463674027456643,17,0.5428914217156569,0.9445308137638817
0.7463674027456643,18,0.5504899020195961,0.9414728241061309
0.7463674027456643,19,0.6134773045390922,0.8807372092857497
0.7463674027456643,20,0.5900819836032793,0.9074705696312171
0.7463674027456643,21,0.5286942611477704,0.9712781188712767
0.7463674027456643,22,0.5668866226754649,0.9332814769304877
0.7463674027456643,23,0.5730853829234153,0.9341937367287694
0.7463674027456643,24,0.5330933813237353,0.974745749399126
0.7463674027456643,25,0.5812837432513497,0.9337380584891033
0.7463674027456643,26,0.5320935812837433,0.9749263495209162
0.7463674027456643,27,0.5600879824035193,0.9503010567402744
0.7463674027456643,28,0.5706858628274345,0.9434015486898576
0.7463674027456643,29,0.5994801039792041,0.9265866722917142
0.7463674027456643,30,0.6006798640271945,0.9279842992289256
0.7463674027456643,31,0.5842831433713257,0.9408186390779792
0.7463674027456643,32,0.5666866626674665,0.9539928890145352
0.7463674027456643,33,0.5930813837232554,0.9405469432450818
0.7463674027456643,34,0.5806838632273545,0.9499484345592887
0.7463674027456643,35,0.615876824635073,0.9335811896857896
0.7463674027456643,36,0.6070785842831433,0.9371454714487929
0.7463674027456643,37,0.610877824435113,0.9360039840076553
